"taskID","validationStatus","transcriberID","validatorID","externalIdentifier","exportComment","dateTranscribed","dateValidated","individualCount","institutionCode","occurrenceRemarks","sequenceNumber","transcriberNotes","validatorNotes"
"4061038","Valid","Alex Simpson","Joseph deVeer","mcz13103363v2_0015.jpg","Fully transcribed by Alex Simpson. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Aug-2014 09:32:33","10-Apr-2015 03:09:13","0","MCZ","Saturday, March 31, 1866.\n  Saw three flocks of canada\ngeese in all one hundred\nand thirty seven to day.\nTook a long wallk and saw\nthree red tailed hawks\nSunday, April 1, 1866.\n  Saw the first white bellied\nswallow to day and which\nstayed round my boxes \nsome time.","15","",""
"4061042","Valid","Alex Simpson","Joseph deVeer","mcz13103363v2_0016.jpg","Fully transcribed by Alex Simpson. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Aug-2014 09:39:10","10-Apr-2015 03:10:14","0","MCZ","Wednesday, April 4, 1866.\n  Saw the first rusty blackbird\nto day.\nThursday, April 5, 1866.\n  Saw and heard the first\npewees today including in all\nfive. Shot two grass finches\nwhich are also the first.\nSaw a bird that I thought\nwas a chipping sparrow\nFriday, April 6, 1866.\n  Saw a chipping sparrow shot\ntoday.\nSaturday, April 7, 1866. \n  Saw the first savannah sparrows,\nswamp sparrows, pine creeping\nwarblers, and yellow redpoll\nwarblers to day. Saw the last\ngolden crested wren to day\nand heard it sing in an unusual manner","16","",""
"4061046","Valid","Alex Simpson","Joseph deVeer","mcz13103363v2_0017.jpg","Fully transcribed by Alex Simpson. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Aug-2014 09:40:41","10-Apr-2015 03:11:12","0","MCZ","Friday, April 13, 1866.\n  Saw the first wilsons snipe to\nday.","17","",""
"4061050","Valid","Alex Simpson","Joseph deVeer","mcz13103363v2_0018.jpg","Fully transcribed by Alex Simpson. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Aug-2014 09:55:00","10-Apr-2015 03:11:44","0","MCZ","Tuesday, April 17, 1866.\n  Clear but cold. Saw for first time\nthis year yellow rump: shot snipe\nflying: fired at sharp shinned hawk\nflying but did not kill him.\nHeard a swamp sparrow for\nthe first time.\nWednesday, April 18, 1866.\n  Morning cloudy and damp\nafternoon clear and cloudless\nbut warm. I went to\nwalk in the afternoon and \nfound a crow blackbirds nest\nfreshly lined with mud.\nThursday, April 19, 1866.\n  Clear day but uncomfortably\nwarm for the ther. ranged as\nhigh as eighty. Went to walk\nin the afternoon and saw a\nsnipe and a fox colored sparrow and a\nboy that was with me fired at a\nsharp shinned hawk. I fired at a crow.\nFriday, April 20, 1866.\n  Cloudy all day. Went shooting\nsaw large numbers of barn swallows\nfor the first time, shot snipe, and\nyellow rump, and saw a fish\nhawk flying with a large\nfish in its talons: saw six snipe.\nSaturday, April 21, 1866.\n  Morning cloudy afternoon clear but\nvery warm. Went shooting in\nthe morning and shot a swamp\nsparrow; saw seven snipe.\nThe lilac and other trees are\ngreen with small leaves.","18","",""
"4061054","Valid","Alex Simpson","Joseph deVeer","mcz13103363v2_0019.jpg","Fully transcribed by Alex Simpson. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Aug-2014 10:09:34","10-Apr-2015 03:11:59","0","MCZ","Sunday, April 22, 1866.\n  Alternately cloudy & clear: very \nwarm. Saw and heard for\nthe first time, field sparrows, \nhouse wrens and purple martains\nThe leaves have grown wonderfully\nto day even those of apple trees.\nMonday, April 23, 1866.\n  Morning cloudy and dry;\nrained hard in the \nafternoon. Went up to \nrobins nest found on the 16th\nand it contained two\neggs. Did not do anything in particular \nin the afternoon\nTuesday, April 24, 1866.\n  Rainy morning afternoon cold\nand cloudy. Went shooting\nin the afternoon and shot\na rusty blackbird which fell\nin a swamp but after a great\ndeal of trouble I got him.\nWednesday, April 25, 1866.\n  Cloudy, windy and cold.\nWent to walk in the \nP.M. and found a number\nof robins nests three of them \nhaving two eggs each. In \nthe evening caught two boys pelting\none of my boxes\nThursday, April 26, 1866.\n  Morning cloudy and cold\ncleared off in the evening.\nFound the first song sparrows\nnest containing one egg\nFriday, April 27, 1866.\n  Saw the first bank swallow to day.\nCloudy & cold A.M.: bright & warm P.M.\nWent shooting in the P.M. and\nshot a yellow rump and two\nchipping sparrows also shot a\nbarn swallow flying and \nsaw a sharp shinned hawk.","19","",""
"4061058","Valid","Alex Simpson","Joseph deVeer","mcz13103363v2_0020.jpg","Fully transcribed by Alex Simpson. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","10-Oct-2014 09:32:57","10-Apr-2015 03:12:30","0","MCZ","Saturday, April 28, 1866.\n  Saw the first chimney swallow to day.\nSunny and pleasant. Stuffed\nthree of the birds shot yesterday.\nSaw one of my swallows\npick up a straw. In the \nP.M. went down to the Delta\nto see a match between the Kirklands\nand the Beacons in which the former [?]\nSunday, April 29, 1866.\n  Clear but very windy. Went to\nride in the P.M. and got nearly\nunder two crows in a bare oak tree.\nSaw the first cherry blossoms\non the 28th: the trees are now \nin full bloom. The song sparrow's\nnest found on the 26th contained four eggs today\nMonday, April 30, 1866.\n  Clear but windy. Shot bank swallow\nand female barn flying: also shot\na phoebe[?] and saw three spotted \ntatlers one of which I shot while\nit was flying over the water: these\nare the first that I have seen.\nTuesday, May 1, 1866.\n  A.M. clear P.M. cloudy stuffed three\nof the birds shot yesterday. Went to\nwalk in the P.M.  and found the\nfirst blue jays nest with four fresh eggs.\nThe horse chestnut trees are now\ncovered with leaves and the willows are\nin full bloom.\nWednesday, May 2, 1866.\n  A.M. cloudy and rainy P.M.\nclear and warm. The\nfirst yellow warblers were seen\nto day. In the P.M. shot a\nfemale sharp shinned hawk\nthat was chasing some crow blackbirds\nThursday, May 3, 1866.\n  Alternately cloudy & clear. Saw\nfor the first time a least pewee[?]\nShot a male sharp shinned\nhawk that was chasing\na robin. Saw a yellow warbler\nmyself to day.\n\n ","20","",""
"4061062","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v2_0021.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","10-Jan-2015 23:35:01","10-Apr-2015 03:13:26","0","MCZ","Friday, May 4, 1866.\nClear but cool. Went shooting in P.M. \nand fired at a sharp shin[n]ed hawk. \nSaw for the first time a least \nsandpiper and a black & white \ncreeper the latter of which I shot\nalso saw some animal that I thought \nmight be a wood chuck.\n\nSaturday May 5 1866.\nA.M. clear. P.M. cloudy. Went \nshooting in the P.M. and shot \na sharp shin[n]ed hawk also \nfound two crows nests. Saw \nfor the first time a yellow\nthroated vireo and a night heron.\n\nSunday, May 6, 1866\nMorning clear & warm. P.M. cloudy.\nIn the A.M. saw a wren carrying\nsticks into one of my boxes. Went\nto ride in the P.M. and\nsaw a sharp shinned Hawk.\nThe first king bird was seen today.\n\nMonday, May 7, 1866.\nClear but rather cool. Spent\nthe afternoon in stuffing\nthe sharp shinned hawk\nshot on Saturday.\n\nTuesday, May 8, 1866.\nCloudy & cold. Saw for the first\ntime a red eyed vireo and white\nthroated sparrows one of which\nI shot. Baltimore orioles rose\nseen today for the first time.\nWent to ride in the P.M.\n\nWednesday, May 9, 1866.\nA.M. rainy, noon clear,\nP.M. cloudy. Hear a bobo-\nlink. Went to ride in the P.\nM. and saw a gray squirrel\nand a cat bird. Felt very\nbadly in the P.M.","21","",""
"4061066","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v2_0022.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","11-Jan-2015 00:57:29","10-Apr-2015 03:13:39","0","MCZ","Thursday, May 10, 1866.\nClear and bright. Was very sick\nso that I did not go to school.\nSaw a fine male ruby throat.\nWent up to Mrs. H to get some\nflowers in the A.M. and up to see\nJ. Nichols in the P.M. Saw in\nthe P.M. a chippy carrying a fine berry\nin her bill.\n\nFriday, May 11, 1866.\nAlternately cloudy & clear. Felt\nbetter today & went to school\nwhere I was excused from phil. & latin.\nIn the P.M. shot a golden crowned\nthrush in our yard & a yellow\nwarbler in the fields. The lilac blossoms\nfirst opened today.\n\nSaturday, May 12, 1866.\nClear but warm. In A.M.\nstuffed the birds shot\nyesterday. In P.M. went\nup to see J. Nichols. Did\nnot feel well during the\nday.\n\nSunday, May 13, 1866.\nClear but windy. Evening cloudy.\nSaw for the first time large\nnumbers of very small canker\nworms on our apple tree. Saw\na yellow warbler carrying pieces\nof a caterpillars nest to build her\nown. Still unwell.\n\nMonday, May 14, 1866.\nClear but very windy. Went\nto ride in P.M. and saw a king\nbird myself and a redstart.\nA handsome white crowned\nsparrow was shot today.\nFelt better than I did yesterday.\nThe horse chestnut trees are in flower.\n\nTuesday, May 15, 1866.\nClear & bright. Found a least\npewee's nest nearly done in our yard.\nSaw a y. throated Vireo building its\nnest. Saw several cuckoos for\nthe first time & heard a wilson's\nthrush. Went egging in P.M.\nand found a gold wing wood on the ground.\n[???]found A chippee's with two & a cow bunting.","22","",""
"4061070","Valid","Wendy Kesterton","Joseph deVeer","mcz13103363v2_0023.jpg","Fully transcribed by Wendy Kesterton. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","03-Sep-2014 10:57:58","10-Apr-2015 03:16:22","0","MCZ","WEDNESDAY, MAY 16, 1866.\n\nSprinkled in the evening.\nIn P.M. got very near [to] two wild\nrabbits.  Saw a night hawk. Heard\nsome crickets. Saw the first butter-\ncups. Saw the first brown thrush.\nWent to walk in P.M.\n\nTHURSDAY 17\n\nA.M. rainy, P.M. cloudy. \nthe first time \nand a  black\npoll warbler. Did not do\nanything in particular \nin the P.M.\n\nFRIDAY 18\n\nA.M. rainy P.M. clougy. Went down\ntown in the P.M. Saw a \nflock of eleven cliff\nswallow in the P.M.\n\nA [?] heard an indigo\nfinch for some time.\n\nSATURDAY, MAY 19, 1866.\n\nA.M. misty. Noon & P.M. clear\\nWent to Concord &[and] walked from\nthere to ?Le?? Found two ?plover\nnests one with two &[and] the other with\nfive. Saw. ?p?? backed marble\nground B[?] &[and] [?]. Fount\na robins built on on the [?] wheel\n\nSUNDAY 20\n\nClear &[and] bright. Saw a Canada fly-\ncatcher [?] in A.M. Went to ride\nin P.M. saw a rabbit a pair\nof R,[red] breasted [?breasted] ?grosbeaks and the\nfirst red breasted woodpecker that\nI ever saw, Heard a wood [?]\n\nMONDAY 21\n\nA.M. cloudy. [?] shower in\nP.M. Saw the first of the returned ?codar\nbirds today. Went fishing in P.M.\ncaught six pickerel, found a \nS. Sparrow with 4/and a bird [?]\nwith the same. Got caught in the showers","23","",""
"4061074","Valid","Leone Minahan","Joseph deVeer","mcz13103363v2_0024.jpg","Fully transcribed by Leone Minahan. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","17-Oct-2014 12:06:35","10-Apr-2015 03:18:01","0","MCZ","Tuesday, May 22, 1866.\n  A.M. raining P.M.cloudy +[and] dry. Went\nto walk in P.M.. saw a scarlet tanager\nfound three cuckoo's nests two with\none egg, a chickadee with young\nones and a crow blackbird with two.\nOne of my swallow's nests had\nfive eggs today a a wren's two.\n\nWednesday 23\n  Alternately cloudy +[and] clear. Went to walk\nin P.M. shot a whip poor will that\nwas crouching on a branch, found\na bluejays with five <a> purple\nfinches with two and a cuckoo's\nwith one broken egg.\n\nThursday 24\n  Pleasant. Went to walk in\nP.M. and got one egg out of one\nof my cuckoos which had two.\nStuffed the whip poor will\nshot yesterday,\n\nFriday, May 25, 1866,\n  Cloudy. Went to walk in P.M.\nfound a mottled owls nest with\nthe bird sitting on five young\nones, also a red starts, a cat bird\nwith two +[and] a bank swallow \nwith one. Sprinkled in the evening.\n\nSaturday 26\n  Warm +[and] pleasant. Went to walk\n+[and] was gone all day. Found a savannah's\nwith four ap.finches with two\na golden robin's with one a brown\nthrushes with two a cat birds with\nfour +[and] a [?], warbler's with three. Saw a\npair of [?] [?] grosbeaks +[and] a small [?] tanager.\n\nSunday 27\n  Rainy +[and] cloudy. Went to sabbath\nschool +[and] church as usual.Staid*[stayed]\nin the house most of the P.M.\nI begin to feel the effects of\ncoming in contact with the\npoison ivy.\n","24","",""
"4061078","Valid","Leone Minahan","Joseph deVeer","mcz13103363v2_0025.jpg","Fully transcribed by Leone Minahan. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","17-Oct-2014 12:58:19","10-Apr-2015 03:18:43","0","MCZ","Monday, May 28, 1866.\n  A [?] [?] in our yard [?]\nA.M. pleasant. P.M. showery.\nWent fishing in A.M. +[and] caught[?]\nmakerell. Went to my cuckoos\nand found them all at home.\nThe ivy [?] [?] start in [?]\n[?] had me today, suffering\nconsiderably from poison.\n\nTuesday 29\n  A.M. pleasant. P.M. cloudy.\nWoke with my face swollen\nbadly by the poison and\non account of it was not\nable to do much during\nthe day.\n\nWednesday 30\n  A.M. rainy P.M. clear. Saw\na bl[ac]k. +[and] y[e]l[low]. warbler. Went to And[???]\nin P.M. and saw two quails\n+[and] a night hawk. I am a little\nbetter today.\n\nThursday, May 31, 1866.\n  Clear +[and] windy. Went to walk +[and] was\ngone all day. Saw a night hawk\n+[and] two R.B. grosbeaks. Found a\ncat bird's with 7, a king bird's just\nmade, an [?] with 4, a purple\nfinches with 2 +[and] two red wings.\n\nFriday, June 1\n  Pleasant +[and] warm. Went to walk in\nA.M. +[and] found a red [?] an\nindigo bird's +[and] a purple finche's.\nWent to ride in P.M. to Lexington\nand got two out of a pewers nest\nwith five. Heard a chipping at 10.25\nP.M.\n\nSaturday 2\n  A.M. rainy P.M. pleasant. Went\nto Wayland in A.M. Got a red stast\nwith four in P.M. +[and] found a\ny[e]l[low] [?] nest just done.\nHeard a number of quails\nat Wayland.","25","",""
"4061082","Valid","Alex Simpson","Joseph deVeer","mcz13103363v2_0026.jpg","Fully transcribed by Alex Simpson. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","17-Oct-2014 13:44:29","10-Apr-2015 03:19:31","0","MCZ","Sunday, June 3, 1866.\n  A.M. a little cloudy P.M. rainy\nWent to ride in P.M. & chased\na quail through a field but\nwhen within about ten feet of\nhim he flew. Heard other quails\n& saw a number of cliff swallows\nbuilding their nests.\n\nMonday, June 4, 1866.\n  A.M. rainy P.M. cloudy. Went\ninto Boston as soon as I got home\nfrom school & carried in one of\nmy redstarts but Mr. J.-\ndid not want it also had my\nbook marked.\n\nTuesday, June 5, 1866.\n  Cloudy but did not rain much. Went\nto walk in P.M. & found a blk. bill. cuckoo's\nwith 1, a young one , & a yl. bill's a bobolink's\nwith five which I found without the\nbirds flying up & a cedar bird's with one\nThe Wilson's place was [?] to day at [?]\n\nWednesday, June 6, 1866.\n  A.M. cloudy, noon clear P.M. rainy.\nWent to walk in P.M. & found two\ncuckoos, a red eyed vireos & a redstarts.\nOne of the cuckoos (yellow billed) had\none. The yellow throated vireos\nhad one taken from it (found 2)\nSaw a wild duck.\n\nThursday, June 7, 1866.\n  A.M. cloudy, noon pleast thunder shower \nin P.M. Went in swimming for \nthe first time this year & saw four\nducks. Traded for a redstarts\n& a yl. th. vireos in P.M. Went\nto walk before breakfast & got two yl. billed\ncuckoos a rd. eyd. vireos a yl. th. [?] & a redstarts\n\nFriday, June 8, 1866.\n  Cloudy & damp. Went to walk before\nbreakfast & got 5 rd. eyd. vireos & two red\nstarts. Went to walk in P.M. & found 2\nbobolinks with five & a p. finche's in\nan apple tree with 5 & a cow bunting.","26","",""
"4061086","Valid","Alex Simpson","Joseph deVeer","mcz13103363v2_0027.jpg","Fully transcribed by Alex Simpson. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","17-Oct-2014 14:00:56","10-Apr-2015 03:22:14","0","MCZ","Saturday, June 9, 1866.\n  A.M. cloudy. noon & P.M. clear\nSpent A.M. in searching the\nswamps & found a night heron's\njust done, a Wilson's thrush with\nthree & a Maryland yellow throats\nwith smashed eggs. Went in for\nlong time in glacialis[?]\n\nSunday, June 10, 1866.\n  Cloudy. cleared up in P.M.\nWent to ride in Mt. Auburn\nin P.M. & saw as usual\nthe swans. Wrote to D. French\nin evening.\n\nMonday, June 11, 1866.\n  Pleasant but warm. Went\nswimming in P.M. & had a ride\non a raft. Got the nest of the Wilson's\n& Maryland yl. throat. Found a Wilson's\nwith seven eggs the bird being on\n& a bobolinks with six. Saw two black ducks\n\nTuesday, June 12, 1866.\n  A.M. pleasant. P.M. cloudy. Studied\npart of P.M. Went to circus in evening\n& saw a hippopotamus for the first time\nGot four warbling vireos before\nbreakfast. The algebran's now rather \nhard\n\nWednesday, June 13, 1866.\n  A.M. cloudy. rained hard at times\nin P.M. Went to walk in P.M. &\ngot two warbling vireos. a yl billed\ncuckoo's & a red eyd. vireo's & cow bunting\nHad to take an umbrella in \norder to keep dry\n\nThursday, June 14, 1866.\n  Cloudy. Sprinkled in evening. Went\nto walk in P.M. & found 5 yl. billed\ncuckoo's, four king birds, and a rose\nbreasted grosbeaks that appeared\nto be just done. Got the nest of the \nwarbling vireo & one egg from the red eye's","27","",""
"4061090","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v2_0028.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","11-Jan-2015 18:28:48","10-Apr-2015 03:27:20","0","MCZ","Friday, June 15, 1866.\nPleasant. Thunder showers in evening.\nWent in swimming in P.M.\nand saw two  half-grown musth [musk]\nrats one of which Prince killed.\nFound a Wilson's thrush's nest\nin the ground with three eggs.\n\nSaturday 16 \nClear out but very warm. Went\nto walk & was gone all day. Found\nan indigo bird's 1. a humming\nbirds, 2, a ch[es]t[nut] sided warblers, 3,\na bl[ac]k thr[oa]t[ed] green warblers, 2, & a\ngoldfinch's just finished. Saw a\nrabbit & two quails. Heard a wood thrush.\n\nSunday 17 \nA.M. hot. Sprinkled in P.M.\nWent to ride on P.M. found that the\nBl[ac]k Thr[oa]t[ed] green warbler's nest was\ndeserted. Saw two half-grown rabbits\n& found a queer nest in a bush\nwith one egg. Did not go to church\non account of the heat.\n\n\nMonday, June 18, 1866.\nRainy nearly all day. Went to Anders\nby the 10 A.M. train to see my cousin\nwho was not much better. Saw plainly\nmy first solitary vireo and also heard it\nsing. Saw a sharp shinned hawk. The\ncanker worms have nearly all disappeared.\n\nTuesday 19\nPleasant but cool & Windy. Got\nthree eggs from the rose \nbreasted grosbeaks nest found on\nthe 14th  & substituted a cat birds.\nGot a letter from Dan today as usual.\nGot the first strawberries from\nour bed today.\n\nWednesday 20 \nClear but windy. Went in, in P.M.\nGot a yellow throated vireo's\neggin[g]. P.M. & found an indigo\nbirds with three & a cow buntings.\nWas shown a chippies nest about\na half a foot from the ground.","28","",""
"4061094","Valid","Chris Robertson","Joseph deVeer","mcz13103363v2_0029.jpg","Fully transcribed by Chris Robertson. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","03-Sep-2014 10:57:02","10-Apr-2015 06:04:55","0","MCZ","Thursday, June 21, 1866.\n  Clear but very warm. Went to ride\nin P.M. & got the egg from the\nindigo bird's found on the 16th\nwhich,  Heard a number of quails?\nsaw a pair in the wood & saw\nanother on a stake that went \nPoor Bob White\nFriday, June 22, 1866.\n  Clear but hot. Good breeze, Went to\nwalk & was gone all day. Scared up a number\nof young ruffd. grouse, found a phoebes\n4, a savannah's 5, & a yl. billed cuckoo's\n2, Went in swimming in a deep\nmill pond. Today was class day.\nSaw the first firefly to night\nSaturday, June 23, 1866.\n  Clear but hot, Slight breeze. Went\nto walk & was gone all day.\nWent in the mill pond &\nfound a rose breasted grossbeaks\nnest 4 (young ones). R. Deane\nkilled a squirrel  with a stone. Heard a quail.\nSunday, June 24, 1866.\n  Clear but rather warm. Father\nwent to Andover to day to see\nmy cousin who was very low. Went\nto church as usual.\nMonday, June 25, 1866.\n  Clear, Glass at 90[degrees] but good\nbreeze. Went in swimming\nin Fresh pond in P.M. at\na place where I never went\nbefore. Went in to Samuels after school\nand also to Dr. Robbins where I\nfound that one of my teeth must be filled\nTuesday, June 26, 1866.\n  Heard a nuthatch plainly.\nClear but very warm. Very slight breeze\nWent in  Fresh pond in P.M. Found\na redstart's nest with three fresh eggs\nlaid on the branch on account of the\nthinness of the nest.  Had green peas\nfor the first time from our garden\nYoung man drowned in Charles River.","29","",""
