"taskID","validationStatus","transcriberID","validatorID","externalIdentifier","exportComment","dateTranscribed","dateValidated","individualCount","institutionCode","occurrenceRemarks","sequenceNumber","transcriberNotes","validatorNotes"
"4091444","Valid","Madeleine Newell","Joseph deVeer","JournalsWilliam00BrewA_0011.jpg","Fully transcribed by Madeleine Newell. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","04-Jul-2014 10:51:03","13-Mar-2015 00:06:25","0","MCZ","1890\nFeb. 11\nRevere Beach, Massachusetts\nMorning hazy and slightly cloudy also. Afternoon\nclear and still. Thawing all day the \nlight snow fall of yesterday (about two inch[?])\nrapidly disappearing.\n  To Revere Beach with Chadbourne by\nthe 12 M. train leaving the cars at the\nPoint of Pines. We examined the pines\ncarefully for Crossbills and afterwards\nbeat the entire point for Sparrow but\ncould find literally nothing.\n  Lunched on the beach near the hotel.\nThe sea very calm, light swells rolling\ngently in and breaking on the sand \nwith a restful sounds. A few Old Squaws\nand Coots (Oedemia americana) fishing\nwell out, also a bird with black back\nand head and snowy breast which\nwe took for a [?]. Herring Gulls\n""Bedding"" all the afternoon off Nahant\ncoming from Point Shirley in a steady \nstream. When we left there must\nhave been fully 2000 collected in\none flock. They formed a band or\nbelt fully three quarters of a mile\nlong and looked like a long line\nof floating ice cakes on the black\n[margin]Oedemia am[/margin]\n[margin]Cornovica [?][/margin]\n[margin]Gulls bedding[/margin]","11","",""
"4091448","Valid","Michelle Bramley","Joseph deVeer","JournalsWilliam00BrewA_0012.jpg","Fully transcribed by Michelle Bramley. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","24-Nov-2014 12:24:41","13-Mar-2015 00:08:16","0","MCZ","1890\nFeb.11\nwater.\n  Following the beach back to \nOak Island we came upon a flock\nof about forty Redpolls feeding on\nthe seeds of golden rods. I fired a\nbarrel into them getting seven, and\nafterwards a second shot at long\nrange which failed to bring down\nany. Chadbourne killed one. All\neight were linaria and not one in\nrosy-breasted plumage.\n[margin]Acanthis\nlinaria[/margin]\n  Near Atlantic we found two\nSong Sparrows on the edge of a creek\nbehind a barn in some tall [hedge?].\nReturned to the city by the 3.53 train.\n[margin]Melospiza\nmelodia[/margin]\n  (Next day (Feb.12) I saw at Goodale\nand Frazar's three Evening Grosbeaks (a\n[male] & two [females]) which were shot at\nCrescent Beach on the afternoon of\nthe 11th and hence probably while\nwe were at or near Atlantic, a station\nless than half-a-mile from Crescent\nBeach. I remember hearing two shots\nin the direction of the latter place\nat about 3 o'clock)\n[margin]Coccothraustes \nvespertine[/margin]","12","",""
"4091452","Valid","Michelle Bramley","Joseph deVeer","JournalsWilliam00BrewA_0013.jpg","Fully transcribed by Michelle Bramley. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","24-Nov-2014 12:45:30","13-Mar-2015 00:09:18","0","MCZ","1890\nFeb. 25\nClear and very warm. Ther. 72 [degrees] at 2 P.M.\n  Left Boston at 6 P.M. last evening with C.\nand reached Washington at noon today, going\nto the Arlington for the night. The was [sleighing?]\nin Boston yesterday but the parks in Washington\nare nearly as forward as in April. Forsythia,\nPyrus japonica, Spirea van-houtei*[houttei] and various\nother shrubs in full bloom, Magnolia buds opening \ngrass everywhere intense green, some men mowing\nwith scythes in the Smithsonian grounds. Henshaw\nsays Fox Sparrows are abundant & Chimney Swifts\nhave been reported on fairly good authority. I \nsaw a large flock of Crow-blackbirds near\nBaltimore. Song Sparrows singing freely in \nWashington. \n1890\nFeb.26\nClear and warm with S. wind.\n  Drove about Washington in the forenoon with C.\nStarted south by the 4.15 P.M. train. The late\nafternoon clear and still, the Potomac perfectly\ncalm. Saw a few Ducks, probably Blue-bills\nin the main river and a flock of what I \ntook for Buffle-heads in one of its connecting\nbays. At Quantico where the train stopped\nfor a few minutes I heard Blue-birds &\nRed wings singing. Saw many of the latter \nin the marshes scattered about singly and\nalso in a very large flock whirling over a\nfield near the edge of the river. Crows\neverywhere in great numbers. No Buzzards.\nThe fields not much greener than in\nMass. Hyla pickeringii piping at sunset","13","",""
"4091456","Valid","Michelle Bramley","Joseph deVeer","JournalsWilliam00BrewA_0014.jpg","Fully transcribed by Michelle Bramley. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","24-Nov-2014 12:45:46","13-Mar-2015 00:09:33","0","MCZ","","14","",""
"4091460","Valid","Madeleine Newell","Joseph deVeer","JournalsWilliam00BrewA_0015.jpg","Fully transcribed by Madeleine Newell. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","08-Jul-2014 09:41:53","13-Mar-2015 00:10:29","0","MCZ","1890\nFeb. 27\nCharleston, South Carolina\nClear and hot. Ther 80 [degree symbol] at noon.\n  Awoke this morning as the train was \nentering Florence. From this place to Charleston\nI spent much of the time looking out at\nthe flying landscape. Vegetation wonderfully \nadvanced fully a month ahead of the average\nseason. Many sweet gums already in nearly full\nleaf and some of the deciduous oaks covered\nthinly with expanding foliage. The cypresses still\nperfectly bare as were also the black jack \nscrub oaks. The woods everywhere beautiful\nwith wild flowers: yellow jasmine, dogwood, \nred-bud, trailing blackberries, even the cluster\nroses in full bloom. Saw a few birds, Meadow\nLarks, a Sparrow Hawk or two, several Flickers\nand unrecognized Sparrows rising in Flocks\nfrom the weed fields. At a station in the \n[piney?] woods where the train stopped heard\nPine Warblers & Bluebirds singing and a \nGnatcatcher wheezing. Curiously enough we\ndid not see a Buzzard of either species\nuntil just as we were entering Charleston\nwhen three Black Vultures rose from a \nvacant lot near the station.\n\n1890\nJun. 28\n  Thin clouds drifting across a white blue\nsky and gathering into a thunder shower late\nin the afternoon. Cooler than yesterday but\nstill very warm, almost sultry in fact.\nTwo or three Song Sparrows singing vigorously\nand continuously in the garden at the \n[Hugens' ?] this morning the first I have ever","15","",""
"4091464","Valid","Madeleine Newell","Joseph deVeer","JournalsWilliam00BrewA_0016.jpg","Fully transcribed by Madeleine Newell. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","09-Jul-2014 08:38:23","13-Mar-2015 00:11:40","0","MCZ","seen or heard in the heart of the city. \nA few White-throats chirping and several\nYellow-rumps both yesterday & to-day. A\nCardinal this morning in full song, a\nfine performer calling rita-rita-rita rita\nrita with great clearness and in peculiarly\ntender tones. Heard Mocking-birds giving\nthe smacking kiss note and saw one\nperched on the ridge pole of a house the\nwind giving him much trouble with his\nlong tail but [now?] [even?] singing. English\nSparrows very numerous & noisy wheras last\nyear they were scarcer\n  Visited the market early in the forenoon.\nOnly about a dozen Vultures there. The\nmarket men assured me that they are\nnot less numerous than formerly but\ntheir numbers vary greatly at the\nmarket on different days.\n  Besides the species just mentioned heard\n& saw Fish Crows flying over the city.\nDid not visit the Battery to look after \nthe Gulls & Terns.\n  The city gardens are filled with a \nprofusion of roses, violets, [azaleas?] and\nvarious other flowers. There has been\nalmost no frost here this year & \nthe flowers have bloomed unintermittently.\nIt was odd to see snow-drops, crocuses &\nhyacinths blooming side by side with roses\nnasturtiums & calendulas.","16","",""
"4091468","Valid","Madeleine Newell","Joseph deVeer","JournalsWilliam00BrewA_0017.jpg","Fully transcribed by Madeleine Newell. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","09-Jul-2014 09:03:48","13-Mar-2015 00:12:20","0","MCZ","1890\nMarch 1\nCharleston S.C. to Sanford, Florida\nCloudy with steady rain all day clearing at sunset\nand becoming cooler.\n  Left Charleston at 8:10 a.m. and went through\nto Sanford by rail reaching the latter place\nat 9 P.M. Saw very few birds by the way, a\nKingfisher, two or three flocks of Strunella, one\nlarge flock of Doves, a few crows and only two\nBuzzard both C. auras.\n  Near Savannah the woods were in half leaf \nand even the cypresses covered with young foliage.\nSouth of Jacksonville all the deciduous trees \nwere in full or nearly full leaf and the \nwoods as densely shady as in midsummer.\nNear Jacksonville I saw sand lilies, a pink\nazalea, and blue flag in bloom. There was\nalso a tall shrub covered with small white flowers,\nthe foliage apparently evergreen. This was abundant\nin swamps everywhere between Savannah and\nJacksonville as well as to the south of the \nlatter place. I remember seeing it last year\nat about this time.\n1890\nMar. 2\nSanford, Florida\nClear and cold with a high N.W. wind. [Ther,?] 42[degrees] at\nsunrise. Morning spent about the Sanford House\nas there are no steamers to Enterprise to-day and\nthe lake is covered with white caps and [much?]\ntoo rough to cross in a small boat. The cold\nstrong wind has driven most of the birds to\ncover but I saw a Shrike and a few Florida\nGrackles in the garden. No Boat-tails in the\npalmettos along the lake shore probably because","17","",""
"4091472","Valid","Madeleine Newell","Joseph deVeer","JournalsWilliam00BrewA_0018.jpg","Fully transcribed by Madeleine Newell. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","09-Jul-2014 09:31:52","13-Mar-2015 00:12:47","0","MCZ","of the wind which is lashing their tops about\nviolently. Going down to the wharf to see the old\nsteamer Fox on which I made the Wekiva trip in\n1877 and which although no longer seaworthy\nstill holds together and is used as a house boat\nby a cracker family, I found several Tit-larks\nrunning about on the beach.\n  After dinner got a saddle horse and rode\nfor a hour or two. First took the old road\nto Mellonville which I found nearly as in 1877\nthe only changes being that several of the houses\nand small stores have disappeared or become\nruins. The hotel still stands but is sadly out\nof repair and seemed to be uninhabited. On the \nway over I saw four Loggerhead Shrikes and two\nBlue Jays, in the street directly in front of the\nhotel a pair of Ground Doves and a Sparrow\nwhich I took to be C. passerinus. To revive old\nmemories still further I next followed the road\nback into the pine woods where in 1877 I took\nthe nest of Sitta pusilla & shot my first [Pelicanas?].\nThose places looked more or less familiar but\nthe woods have been somewhat changed by firs etc.\nSaw a House Wren & heard Yellow-rumps but \nno Woodpeckers or Nuthatches.\n  Returning to the ""city"" of Sanford where I saw\ntwo [?] Progne subis circling about a box & \nthree or four Passerculus savanna sitting on the\nridgepole of a cabin I next rode out a mile\nor more to the southward. Heard Bluebirds in \nthe air (the sad fall note as at the N.) and in\nsome scrub saw two Warblers which I think were\nH. celata. Back to town about sunset.","18","",""
"4091476","Valid","Michelle Bramley","Joseph deVeer","JournalsWilliam00BrewA_0019.jpg","Fully transcribed by Michelle Bramley. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","24-Nov-2014 13:11:35","13-Mar-2015 00:18:27","0","MCZ","1890\nMarch 3\nEnterprise, Florida\nClear, early morning frosty, warm at noon. A light\nW. wind all day. Ther. fell to 31 [degrees] last night and\nall the [tenderea?] plants were frost-bitten.\n  Starting at 9 a.m. I crossed the Lake to\nEnterprise in Mr. Breeden's little naptha launch\nhaving a delightful sail. On reaching the\nBrock House I found that Cory had gone to \nTitusville but he returned by the noon train.\nI spent the forenoon rambling about in the\npalmetto hamock and also visited the Bodim\nplace. Small birds were very numerous. In the \norange groves Mocking Birds in full song and\nLoggerhead Shrikes in pairs apparently not yet\nnesting. In the hamock Yellow-rumps, Kinglets\n(R. calendula), Parulas (singing), Polioptilas (singing\nin their usual sotto voce way) Cardinals, and\na single [male] Hummingbird dashing about from\nflower to flower of a wild orange tree chirrup-\ning loudly. I missed the Towhees, Doves and\nBoat-tailed Grackles so common here last\nyear. There were also no Robina or Blue Jays.\nPerhaps the weather, still cold for this\nregion, had something to do with their\nabsence.\n[margin]Shrikes[/margin]\n[margin]Polioptila[/margin]\n[margin]Trochilus[/margin]\n  The orange trees are just coming\ninto bloom and were deliciously fragrant\nas well as filled with multitudes of\ndroning bees.\n  In an artificial pond fed by springs on\nthe Bodim place were hundreds of young\nbream, beautiful little creatures of brilliant\niridescent coloring and lively actions.","19","",""
"4091480","Valid","Michelle Bramley","Joseph deVeer","JournalsWilliam00BrewA_0020.jpg","Fully transcribed by Michelle Bramley. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","24-Nov-2014 13:29:32","13-Mar-2015 00:19:01","0","MCZ","1890\nMarch 4\nEnterprise, Florida\nClear and warmer but yet cool enough for comfort.\n  Starting at 8.30 drove out beyond the\nde Barry place and spent about two hours\nhunting for Quail. Found none at all. Cory\ntook only his red dog Tom the other two\nhaving been sent on ahead to Mim's. This red\ndog is a tall, rakish-looking fellow with a \nfine nose and handsome action but he is\nnot a very good Quail dog. \n  During our drive through the pine woods\n(we did not once alight from the wagon)\nwe [saw?] a fair number of small birds including\ntwo or three Bachman's Finches (aestivalis ones)\nseveral Bluebirds, Pine Warblers, Yellow red-polls,\nMockingbirds, Shrikes etc. One Great Blue Heron\nin a pond and a fine Buteo borealis circling\nover the pines. Started a single Carolina Dove \nand two or three Meadow Larks. The latters, Flickers, \nPine Warblers, Bluebirds and Mocking Birds in \nfull song.\n  Took the 1.40 train for Mim's a station\nwithin five miles of Titusville. Dago prairie\nwas almost if not quite perfectly dry with\nfires burning over it. Saw five Turkey Buzzards\nthere. Also Meadow Larks and one flock\nof about thirty Carolina Doves.","20","",""
"4091484","Valid","Madeleine Newell","Joseph deVeer","JournalsWilliam00BrewA_0021.jpg","Fully transcribed by Madeleine Newell. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","09-Jul-2014 10:08:40","13-Mar-2015 00:20:19","0","MCZ","1890\nMarch 4\nMim's, Florida\nReached Mim's at about 3 P.M. It is simply a \nstation in the flat pine woods with a small \nhotel, a store & one or two cabins, as quiet not\nto say forlorn a place as I have yet been. The\nlittle hotel proved clean and comfortable, however.\n  Getting out my 20 gauge I started for a \nwalk with Mr. & Mrs. C. We had the red dog \nwith us and he found a small bevy of Quail\nwithin 200 yds. of the house. They rose badly \nand I got in only one barrel killing my bird.\nThe survivors took to some orange trees. I [drove?]\none out for C. and he killed it. The others\nthen flew into the pine woods alighting on the \nground. I had a double missing my first bird\nand C. afterward shot a [high?] bird.\n  There were many small birds about Mim's.\nA flock of a dozen or more Florida Gracks and\nas many Red-wings near the station, a larger\nflock (probably 100) Chipping Sparrows, and \nthe usual number of Mocking Birds & \nShrikes. Heard [one?] Sitta carolinensis.\n1890\nMarch 5\nClear and rather warm.\n  When I awoke this morning Mocking birds\nBlue birds, Meadow Larks, Florida Grackles, \nRed-wings and [Pine?] Warblers were singing \nabout the house. We had breakfast at \n6:30 and then started for Oak Hill hunting\nby the way. The dogs found four bevies of\nQuail in the first few miles but both\ndogs and birds worked badly and we\n","21","",""
"4091488","Valid","Madeleine Newell","Joseph deVeer","JournalsWilliam00BrewA_0022.jpg","Fully transcribed by Madeleine Newell. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","09-Jul-2014 10:30:25","13-Mar-2015 00:20:56","0","MCZ","got only eight or nine shots bagging four \nbirds of which I killed two with two misses\nand C. two with three misses.\n  The drive to Oak Hill was very pleasant\nand interesting, most of the way through\nopen pine woods with one fine hamock\nand in another place a bit of soft marsh\nbordered by extensive prairie dotted with\npalmettos as far as the eye could reach.\n  Saw many small birds but nothing of\npeculiar interest. Flickers, Pine Warblers,\nBlue birds and Meadow Larks were singing\nmost of the forenoon. The Meadow Larks\nwere very numerous about the soft marsh.\nI heard several whose songs closely resembled\nthose of S. neglecta. About a large pond\nmany Buzzard (all C. aura) were sailing\nand a flock of about thirty Ardea [?]\nrose from the sand and soared and \ncircled over the place before realighting the\nyoung (white) birds (about half of the flock)\nmaking a fine contrast of color with\nthe adults.\n  Reached Oak Hill at 2 P.M. Found a \nlarge rather shabby hotel perched on the\ntop of an immense shell mound overlooking\nHillsborough River. Fish Hawks exceedingly \nnumerous, dozens in sight at a time. Saw five\nat one time on one dead tree eating fish.\nSaw a Brown Eagle chase one twice but each\ntime he failed to make the Osprey drop\nhis fish. Royal Terns, Killdeer, & shrikes in \nsight from the room.","22","",""
"4091492","Valid","Grahame Parsons","Joseph deVeer","JournalsWilliam00BrewA_0023.jpg","Fully transcribed by Grahame Parsons. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","08-Jan-2015 22:43:54","13-Mar-2015 00:21:39","0","MCZ","1890\nMarch 6\nOak Hill to Mim's, Florida.\n  Hazy with occasional pale sunshine. Warm &[and] still.\n  When I awoke this morning Cardinals, Carolina\nWrens, Mocking Birds and Red-winged Blackbirds\nwere singing about the house. I also heard a\nNonpariel and a Maryland Yellow-throat. There\nwere only a few Ospreys in sight. I again saw\none plunge head foremost into the water.\n  Started for Mim's at 10 a.m. driving slowly\nfor it was warm &[and] the horses were tired. In the\npines Pine Warblers &[and] Flickers were singing. Saw\nseveral Sparrow Hawks and several large flocks\nof D. palmarum. A pair of Shrikes in the orange\ngrove at Oak Hill were beginning to nest.\n  On the palmetto prairie near the creek saw\na pair of Eagles, one adult the other with a\nlittle white on the tail only, pursue and rob\nan Osprey. They circled around him &[and] one\ngetting a little above him swooped &[and]\napparently struck him forcing him to drop\nthe fish which the Eagle caught before it\nreached the ground.\n  At the bridge saw three [Frilix] collaris, one a\nfine male, swimming  in the creek; also a Florida\nGallinule. Shot a Dove in a pine &[and]\nfired at but missed a Buteo alleni. Five\nor six Swallows (T. bicolor) flying about over the \ncreek. In the [??????] a flock of Cedar Birds\ndoubtless feeding on mistletoe berries. In the\npond only a single Heron, a white Caruba.\n  My shot at the Hawk tempted Robin to\njump from the wagon. He ran along the\nroad ahead of the horses a few rods and","23","",""
"4091496","Valid","Grahame Parsons","Joseph deVeer","JournalsWilliam00BrewA_0024.jpg","Fully transcribed by Grahame Parsons. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","08-Jan-2015 23:39:14","13-Mar-2015 00:22:09","0","MCZ","suddenly stopped and pointed. Getting out we\nwent to him and flushed a fine large bevy of\nQuail. They flew into some low palmetto scrub on the\nedge of a marsh when we had a number of shots.\nLess than 20 yds beyond the red dog found a\nsecond bevy which lay very closely. The other two\nsetters backed Tom handsomely the three standing\nnearly in line &[and] presenting a beautiful picture.\nWithin the next mile two more bevies, one a\nvery large one. were found. We both shot rather\npoorly but bagged 26 birds and shot down four\nmore which the dogs failed to find. I made\ntwo doubles with the 20 gauge gun and killed 15\nof the total bag.\nDuring the drive we saw three Sparrow Hawks.\nThey were all exceedingly shy. The commonest\nbirds throughout the pine woods were Palm and\nPine Warblers, Bluebirds, Flickers and Brussards.\nSaw only two or three Sitta pusilla.\n  Reached Mim's about dark and packing our\ntrunks took the 67 p.m. train for Fitus with\na ride of only five miles.","24","",""
"4091500","Valid","Grahame Parsons","Joseph deVeer","JournalsWilliam00BrewA_0025.jpg","Fully transcribed by Grahame Parsons. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","09-Jan-2015 00:16:55","13-Mar-2015 00:27:22","0","MCZ","Enterprise to Oak Hill, Florida.\nMarch 3-6, 1890.\nMerula migratoria                             \nMimus polyglottus                        \nSialia sialis                                    \nPolioptila caerulea                           \nRegulus calendula                           \nParus carolinensis                           \nThryothorus ludovicianus                 \nTroglodytes aedon                           \nAuthus ludovicianus                        \nParula americana                           \nDendroica coronata                         \nDendroica caerulea                         \nDendroica pinus                              \nDendroica palmarum                       \nGeothlypis trichas                           \nVireo noveboracensis                      \nCollurio ludoviciana                         \nAmpelis cedrorum                           \nProgne purpurea                              \nTachycineta bicolor                         \nPasserculus savanna                      \nSpizella socialis                              \nPencaea aestiralis                           \nMelospiza palustris                         \nPipilo alleni\nCardinalis cardinalis\nCyanospiza ciris\nAgelaeus phjoeniceus\nSturnella mexicana\nQuiscalus aglaeus\nQuiscalus major\nCorvus americanus\nCorvus ossifragus\nCyanocitta cristata\nAphelocoma floridana\nSayornis fuscus\nTrochilus colubris\nPicus borealis\nCenturus carolinensis\nColaptes auratus\nCeryle alcyon\nFalco sparverius\nPandion carolinensis\nButeo borealis\nButeo b. alleni\nHaliaetus leucocephalus\nCathartes aura\nZenaidura carolinensis\nChamaepelia passerina\nOrtyx floridana\nArdea herodias\nAegialites vocifera\nGallinago wilsonia\nGrus americana\nPhalacrocorax floridana\nSternia regia","25","",""
"4091504","Valid","Michelle Bramley","Joseph deVeer","JournalsWilliam00BrewA_0026.jpg","Fully transcribed by Michelle Bramley. Exported on 15-May-2015 from DigiVol (http://volunteer.ala.org.au)","25-Nov-2014 09:04:08","13-Mar-2015 00:27:37","0","MCZ","","26","",""
