"taskID","validationStatus","transcriberID","validatorID","externalIdentifier","exportComment","dateTranscribed","dateValidated","individualCount","institutionCode","occurrenceRemarks","sequenceNumber","transcriberNotes","validatorNotes"
"4058857","Valid","Jessica Mitchell","Joseph deVeer","JournalsWilliam00Brew_0017.jpg","Fully transcribed by Jessica Mitchell. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","05-Jun-2014 03:20:46","12-Jun-2014 00:02:20","0","MCZ","1888\nMarch 24\nBelmont, Massachusetts.\n  Clear and cold with high W. wind.\n  Off at 8 a. m. driving to Prospect St. where George waited\nfor me during the entire forenoon at the delta. The drive\nto Belmont against the cutting wind was a severe experience\nand we were both chilled through before we reached the\nshelter of the great hill. On the eastern side of this hill\nit was everywhere warm enough in the sun but the crest\n& western slope was uncomfortably wind-swept even as late\nas noon. Everything was frozen hard in the early morning.\n  Starting from the delta I first descended the eastern slope\nfinding a flock of six Bluebirds in an orchard & a large\nflock of Cedar Birds & Purple Finches in cedar woods.\nI also saw a fine [male] Picus pubescens. The Purple Finches\nwere singing in an undertone & with them were a number\nof Juncos singing the summer song without the additional\nliquid notes often heard at this season.\n  Returning to the delta & crossing the road I suddenly\nheard in the distance the superb song of a Fox Sparrow.\nHurrying to the spot I found two of these birds with\na large flock of Purple Finches. The Sparrows like the\nFinches were not singing their full song but still the\nburst of rich music that came from the whole throng\nwas worth going a long distance to hear. There must have\nbeen upwards of fifty Purple Finches in this flock &\nnearly half of them were red males. They were feeding\non the ground under the cedars on a sunny eastern\nslope sheltered from the wind.\n  In the yellow pine woods I found no Crossbills\n& only two Pine Linnets but there was a large flock\nof Cedar Birds and a little troop of Titmice evidently\nthe same seen there on the 22nd for one of\nthem was again whistling the double phe-be or te-deing notes.","17","",""
"4058861","Valid","Jessica Mitchell","Joseph deVeer","JournalsWilliam00Brew_0018.jpg","Fully transcribed by Jessica Mitchell. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","05-Jun-2014 03:39:27","12-Jun-2014 00:07:01","0","MCZ","(March 24)\n  I next  visited the Owl hole and found a\nlarge number of Robin's feathers in the bottom but\nno Owl. Chadbourne removed some pellets from the\nground beneath on the 22nd.\n  In the birch run to the westward I started\na Rusty Grackle & saw more Titmice.\n  Retracing my steps I crossed Prospect St. & in\nthe meadow near the maple swamp lot found about\n25 Robins & as many Rusty Grackles feeding on\nthe bare ground along the open brook.\n  Another large flock of Cedar Birds and a small\none of Purple Finches in the cedars to the\nsouth of this meadow. Also flushed two Grouse\nin some hazel & andromeda bushes near a sp[?]\nrun at the east end of these cedar woods.\n  In an orchard below I heard Red Crossbills\ncalling & soon made out a flock of about\na dozen sitting in the top of an apple tree,\ntheir feathers ruffled so that they looked nearly\nas large as Robins. I shot one when the others\ntook wing & once and keeping over the open\nfields to the south disappeared in the distance.\n  Despite the cold blustering weather I saw\nthis morning at least four times as many birds\nas on the 22nd over the same ground. They\nwere also, as a rule, singing more freely although\nthe Bluebirds to-day were wholly silent &\nSong Sparrows nearly so.","18","",""
"4058865","Valid","Jessica Mitchell","Joseph deVeer","JournalsWilliam00Brew_0019.jpg","Fully transcribed by Jessica Mitchell. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","05-Jun-2014 04:52:38","17-Mar-2015 04:28:02","0","MCZ","1888\nMarch 30\nIpswich, Massachusetts\n  Cloudless with a warm sun & cold but not strong N. wind.\n  With Denton took the 7.30 train for Ipswich. Hiring\na skiff at the wharves we were soon on our way down\nriver. The tide was turning up as we started but the\nstrong spring freshet swept us down swiftly nearly to \nthe Neck before we began to feel its influence.\n  There were no birds along the banks except Crows of\nwhich dozens were constantly in sight. As usual here\nthey were very tame and I soon had a good shot\nat one that was passing the boat. It flew to an elm &\nalighted but soon dropped dead. Landing to get it\nI saw three Pine Linnets & a Tree Sparrow. Song Sparrows singing.\n  We next landed at the mouth of the river & beat the\nsand hills carefully. Found only one P. Princeps at which\nI fired four unsuccessful shots. It rose wild each time\n& finally escaped. While searching for it after the second\nrise D. flushed a Short-eared Owl. He fired a charge\nof dust without stopping it, then we both fired #10 at\nthe same instant, bringing it down. It rose within\nten yards of the spot where I once started & shot one in\nthe autumn; over at the west end of the fresh-water meadow.\n[margin]P. Princeps[/margin]\n[margin]Asio accipitrinus[/margin]\n  On the beach I saw a Snow Bunting rise & alight on\na huge cake of ice at high-water mark. Approaching\nI made out a dozen or more feeding about a pool\nat the base of the ice. I could not get two together so\nfinally shot one sitting and another when the flock rose.\n[margin]Snow Buntings[/margin]\n  Denton afterwards shot a high bird that had an\nold, partially healed wound and a broken leg.\n  Climbing the great hill we descended to the\nlarger sand dunes at its southern base. All the\nmorning we had seen Crows passing steadily north\nat intervals but over the great sand hills they were","19","",""
"4058869","Valid","Jessica Mitchell","Joseph deVeer","JournalsWilliam00Brew_0020.jpg","Fully transcribed by Jessica Mitchell. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","05-Jun-2014 05:20:57","17-Mar-2015 04:29:31","0","MCZ","1888\n(March 30)\npouring almost in a steady stream flock quickly\nsucceeding flock, some of the flocks numbering at\nleast 200 birds but the majority from 10 to 50 birds.\n[margin]Migrating \ncrows[/margin]\n  Concealing ourselves I got several shots each, D.\nkilling two & I one bird. I was preparing my\nspecimen for wrapping when a rustle of wings attracted\nmy attention & looking up I saw a fine old [male]\nMarsh Hawk within 20 yds. beating the air frantically\nin his efforts to get out of range. In this he succeeded\nfor before I could raise & cock my gun he was 80\nyards away.\n[margin]Circus[/margin]\n  We did not explore the great sand-hills being obliged\nto cut our stay short & return to get up river before\nthe tide ebbed too strongly. Passing the spot where\nwe shot the Owl D. flushed & shot a P. princeps\nprobably the same bird seen early in the day.\n  On the way up river I made a long shot at a\nCrow that attempted to pass over us.\n  During the day he heard & saw Horned Larks\nat interval, perhaps 15 in all, the largest flock\ncontaining six birds only. All were flying north.\n[margin]Otocoris[/margin]\n  At the station (where we just missed the 4 P. M. train\n& had to wait until 6 P. M.) we found Bradford Torrey\nand the Faxons (two brothers & their father). They had\nspent the day on the great sand-hills where, near\nthe light-house, they saw about eight P. princeps &\nheard what they took to be one singing a strain similar\nto that of P. Savanna but louder. They could not find\nthis bird. They also saw 15-20 Horned Larks along\nthe beach among the drift & very tame. Also some\nSnow Buntings.\n[margin]Bradford Torrey's \nexperience.[/margin]\n[margin]P. princeps \nsinging[/margin]\n  We saw two Herring Gulls & about 20 Ducks mostly M. serratus\n& Bucephala americana. Some gunners had five Black Duck.\n[margin]Duck & Gulls[/margin]","20","",""
"4058873","Valid","Jessica Mitchell","Joseph deVeer","JournalsWilliam00Brew_0021.jpg","Fully transcribed by Jessica Mitchell. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","05-Jun-2014 05:39:07","17-Mar-2015 04:30:29","0","MCZ","1888\nApril 5\nConcord, Massachusetts\n""Fast Day""\n  Morning clear and still. As the day advanced the\nsky clouded and the wind began to come in puffs\nfrom E. & S. E. About 2 P. M. it began to rain and \nduring the remainder of the afternoon it fairly poured.\n  With Spelman took the 6.30 train to Concord. After a\nslight delay at the Manse we launched my boat and\nstarted down river. The water was so high that we had\nto crouch as the boat shot under Flint's bridge and the\nmeadows and coves were all flooded. Great Meadow was\na lake, smooth as a mirror, set in a frame of woods\nand hills. We followed the river down to get the\nadvantage of its swift current. It was a perfect morning,\nabsolutely calm, with bright, warm sunshine but withal\na suspicion of haze in the heavens that foretold the\ncoming storm. Birds were singing on every side. Near\nthe manse Robins, Phebeys, Song Sparrows, and Fox Sparrows; on\nthe river below the bridge Song Sparrows, Red-wings,\nFlickers, tree Sparrows, and one Savanna Sparrow.\n[margin]Passerella[/margin]\n  Opposite Ball's Hill we saw the first Ducks, a pair of\nWhistlers which pitched down from the skies and\nalighted, striking the water heavily, and cutting a\nlong sharp line that glistened on the brassy surface like\nthe reflection of a piece of looking-glass. A few moments\nlater they rose again, their wings sounding distinctly\nat the distance of half a mile & making a noise\nnot unlike that of a humming top.\n[margin]Bucephala \namericana[/margin]\n  We landed at Ball's Hill to look off from its top.\nA fine expanse of water on three sides, on the fourth\nbrown fields, gray woods, and dark green pines. A\nfew patches of snow dotting the north sides of the hills,\nno ice whatever left in the river. The wind just","21","",""
"4058877","Valid","Jessica Mitchell","Joseph deVeer","JournalsWilliam00Brew_0022.jpg","Fully transcribed by Jessica Mitchell. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","05-Jun-2014 06:01:53","17-Mar-2015 04:30:53","0","MCZ","1888\n(April 5)\nbeginning to come in puffs from the east rustling\nthe oak leaves, roughing among the pines, and ruffling\nthe great lake to the westward. Redwings & Song Sparrows\nsinging their notes of which the nearest sounding subdued\n& distant. No hylas or frogs as yet.\n  Below the next bend we set our sail and sped on our\nway before a light S. E. wind running there nearly to Carlisle\nbridge seeing only one Duck in the water a fine adult [male]\nSheldrake which, at a distance, resembled a cake of floating\nice. A Norwegian whom, in company with two others, we found\nlying in wait for Ducks behind a brushy island told me\nthat he had shot a fine large duck the evening before.\nIt flew nearly half a mile, then dropped dead into the water.\nApproaching the spot he found a ""Hen-hawk"" trying to\nraise and carry it off. He finally consented to sell it to\nme & we rowed over to his landing to get it. It proved,\nas I expected, a [male] Sheldrake, one of the finest I have\never seen. It was shot through the left breast.\n  We next landed at the field where we got the [female]\nMarsh Hawk a year ago. As on that occasion there were\nmany birds in the weed patches and stubble, chiefly\nSong Sparrows & Juncos with a few Fox Sparrows &\ntwo Grass Finches, a pair of Bluebirds, one Phebee, and\na Robin or two. Redpolls (Aegiothus) and Goldfinches heard\n& seen flying over but none alighted. Several little\nbands of Swallows (Y. bicolor) - or the same band several\ntimes - passed through the opening & Spelman shot\none of them. Under the Scops hole was a single pellet\nbut no Scops within.\n  Returning to the river we heard the honk of a\nCanada Goose and looking up saw a large flock\nof these birds flying northward at a great height, in","22","",""
"4058881","Valid","Jessica Mitchell","Joseph deVeer","JournalsWilliam00Brew_0023.jpg","Fully transcribed by Jessica Mitchell. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","05-Jun-2014 06:19:02","17-Mar-2015 04:31:18","0","MCZ","1888\n(April 5)\nConcord, Massachusetts.\n(Continued)\nthe usual v form. There were also several Gulls\n(L. argentatus) scaling about over the river one alighting\nfor a moment. In the distance on the further (east)\nside of the meadow a Red-tailed Hawk was circling\nover a cluster of tall white pines. We resolved to\nexamine these pines for a nest & started across. The\nsky had clouded over, the wind was rising fast &\nthe day from a bright sunny one had changed to\na gloomy threatening one.\n[margin]Larus argentatus[/margin]\n  As we approached the pines, passing through some\nbelts of brush and crossing a circular bit of\nflooded meadow we met two boats coming out.\nBoth parties had seen numerous Ducks among\nthe brush but neither had shot any. One of\nthe men told us of a flooded meadow beyond\nthe pines and we pushed our way into this\nthrough the intervening belt of maples & birches\nfinding a pretty little oblong pond sheltered\non every side by dense woods.\n  Returning Spelman shot at a Fox Sparrow near\nthe tall pines when immediately a pair of \nRed-tailed Hawks started out among them &\nbegan flying around us uttering a peculiar\ngasping cry & frequently alighting on the topmost\nslender twigs of the pines. It was evident that\nthey had a nest so landing we made a close\nsearch for it. We found no less than four\nlarge nests, three in the pines and one in an oak.\nUnder one was the tail of a Blue Jay. We\ndid not climb to any of them thinking\nit too early for eggs although the birds made\na great fuss all the time we were in the\n[margin]Buteo borealis[/margin]","23","",""
"4058885","Valid","Jessica Mitchell","Joseph deVeer","JournalsWilliam00Brew_0024.jpg","Fully transcribed by Jessica Mitchell. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","05-Jun-2014 06:40:49","17-Mar-2015 04:31:57","0","MCZ","1888\n(April 5)\nvicinity.\n  Just as we reached the boat and were preparing\nto embark it began to rain and the wind rapidly\nincreased to almost a gale. At the same moment\nDucks began to appear in some numbers, evidently\ndriven to the shelter of the timber by the storm.\nFirst came the Wood Ducks, next a flock\nof six Sheldrake, then a pair of Black Ducks\nand finally a flock of a dozen or more Black\nDuck. None came within shot although several\ncame very near it.\n[margin]Aix sponsa[/margin]\n[margin]Merguns am.[/margin]\n[margin]Anas obscura[/margin]\n  Pushing off we started up river in the teeth of\na furious gale of wind and driving rain, hugging\nthe east shore. In the midst of this shower I\nheard a Song Sparrow & several Red-wings singing.\nAs we were passing a stubble field a small\nflock of Redpolls pitched down into it. I landed\nand shot two at one discharge.\n[margin]Aegiothus[/margin]\n  A little above Ball's Hill three Wood Ducks passed\nnearly within range. In the bush we found\na black bass that would have weighed at least\nthree pounds. It was floating belly up, dead.\n  Setting sail we crossed the Great Meadow easily\nand swiftly and landed at the east side of\nRipley's Hill. There was a large flock of Rusty\nGrackles in the maple swamp. Among the pines\nwe saw a Grouse which flew out of a tree &\nskimmed off down hill into the swamp.\n  Reached the Manse at 5 P. M, pretty thoroughly wet\nand chilled.\n  Saw a single Osprey during the day but\nno other hawk except the Red-tails. Where was Circus?","24","",""
"4058889","Valid","Jessica Mitchell","Joseph deVeer","JournalsWilliam00Brew_0025.jpg","Fully transcribed by Jessica Mitchell. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","05-Jun-2014 06:55:54","17-Mar-2015 04:32:12","0","MCZ","1888\nApril 9\nConcord, Massachusetts\nCloudless and cold all day with high N. [delete]W.[/delete] wind.\n  To Concord by 6.30 A. M. train with Chadbourne.\nTaking boat at the Manse we set sail just below Flint's\nbridge and had an exciting, swift run to Ball's Hill\nfollowing the river most of the way. At Ball's Hill\nwe landed to get warm for the wind was simply\npiercing and the air so cold that our sail was\nfrozen stiff and the boat more or less encased in\nice.\n  Below Ball's Hill we paddled hugging the western\nshore and landing just below Lee Davis's hill. Going\ninland to the large sandy field we found a few Fox\nSparrows and started three Carolina Doves. The latter\ntook to the woods when I tried in vain to get a shot.\nThey were very shy but flew only a few rods at a \ntime alighting chiefly in pairs. One of them cooed\nrepeatedly.\n  Returning to the boat we paddled on lunching under\nthe lee of the pine clad hill and afterwards landing\nat the stubble field where we found a few Grass\nFinches, two Juncos, and plenty of Song Sparrows.\n  At about 2 P. M. we crossed the river to the pine\nswamp in Bedford starting several small flocks\nof Sheldrake and a few Whistlers all of which rose\nfrom near the middle of the meadows. Reaching\nthe pines we attempted to paddle through into\nthe duck pond but the water had fallen and\nwe could hardly force our way through. The noise\nwe made startled a number of Black Ducks (at\nleast 15) from the pond. After reaching it C.\ntook several photographs and shot a [?] and","25","",""
"4058893","Valid","Grahame Parsons","Joseph deVeer","JournalsWilliam00Brew_0026.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","07-Aug-2014 12:05:36","17-Mar-2015 04:34:09","0","MCZ","1888\nApr. 9\nYellow Red-poll Warbler (hypoclingsea). The latter was singing.\nThere were also several Fox Sparrows about this pond.\nHeard one hylas there.\n  While in this pond our talking etc. started the Red-tails\nfrom the pines and both birds sailed over and\npast us many times screaming occasionally. We\nvisited all the nests and C. tried to climb to\none of them but gave it up after getting half way.\n  Started up river at 4 p.m. sailing to Ball's Hill before\na furious wind, the entire meadows being covered\nwith white caps. Above Ball's Hill paddled a little way, C.\nshooting three Red-wings and a Pewee. Then\nsetting the sail again we ran, close-hauled, nearly\nto Flint's bridge.\n  At sunset the wind lulled and the air grew warmer.\nRed-wings were singing on every side. A Kingfisher (we\nsaw several earlier in the day) rattled as he passed\nhigh overhead. Near town Robins were singing in the\ntops of the elms and maples.\n  Below Ball's Hill we saw two or three Ospreys - or, perhaps,\nthe same bird two or three times - noble birds easy\nand graceful of wing, nearly white beneath but\nwith a dark bar on the under side of each wing\nnear the carpal joint. One of them whistled several\ntimes.","26","",""
