taskID,validationStatus,transcriberID,validatorID,externalIdentifier,exportComment,dateTranscribed,dateValidated,individualCount,institutionCode,occurrenceRemarks,sequenceNumber,transcriberNotes,validatorNotes
4061364,Valid,Anna Longley,Joseph deVeer,mcz13103363v3_0011.jpg,Fully transcribed by Anna Longley. Exported on 14-May-2015 from DigiVol (http://volunteer.ala.org.au),7/30/14 21:05,4/10/15 4:07,0,MCZ,"1867\nThursday, January 10,.\n A.M. cloudy. P.M. clear. Got a\nride from our house to the Colledges\non the way to report and from\nthe gymnasium home comeing\nfrom school. Went shooting\nin P.M. into Watertown and\nboth of us fired into a flock\nof about fifty snow buntings\nflying and killed a very\nhandsome one. We ""drew\nlots"" for him but as I got\nhim I gave him to Ruth.\n Also saw five or six redpolls.\n Got home at 5.45 P.M. Saw\na blue jay. Went up to\nthe Russell's in the evening\nabout my Caesar which was\nvery hard. Father & Mother\ncalled on Mr [?]\nFriday, January 11, 1867\n Cloudy all day but occasionally\nthe sun would shine out for a\nfew minutes. Rode part of the \nway home on a pung. In P.M.\nwent shooting and I had only\ngone as far as Charles River\nwhen I saw four snow buntings\nfeeding on the ground. Broke\nthe leg of one but did not get him\nthen followed them up and shot\ntwo and could easily have shot\nanother. Came home with my\ngun and went up to my\nsquirrel trap with C. Easter and put\nit in a new place. Saw some\nmeadow larks on the other side\nof the river. Studied at home all\nthe evening on my Caesar and father\ncleaned my gun. Thur. at 8 A.M. 12 [degrees]\nat 9.30 P.M. 22 [degrees]",11,,
4061368,Valid,Grahame Parsons,Joseph deVeer,mcz13103363v3_0012.jpg,Fully transcribed by Grahame Parsons. Exported on 14-May-2015 from DigiVol (http://volunteer.ala.org.au),8/22/14 0:20,4/10/15 4:16,0,MCZ,"1867\nSaturday, January 12.\n  Clear. At 6 A.M. ther. at 10 [degrees],\nat 9 P.M. 10 [degrees]. Went shooting\nin A.M. as usual starting\nat 6. Followed the track of a\nflock of quails for some distance\nand came to the place where\nthey flew. Saw a blue jay. To my\ngreat surprise, a male goldfinch\nin the full summer plumage\nflew over me. They were scraping\na part of Fresh pond. Got home at\n9.30 A.M. and stuffed one of the\nsnow buntings shot yesterday,\nfinishing him at 3 P.M. Went up\nto R[uth] Deane's & found him cleaning his\ngun. Rode up to Mt. Auburn on a\npung & found my squirrel trap sprung\nwith nothing in it. In the evening\nstuffed the other snow bunting.\nSunday, January 13, 1867.\n  Cloudy all day. In the latter\npart of P.M. it spit  snow.\nWent to church and Sabbath\nschool in A.M. and was\nalmost late to the former.\nMr. Parker preached. Read\n'Homes without Hands' most\nof P.M. At 4 P.M. took a\nwalk up Mt. Auburn St.\nand looked over the fence\nat my squirrel trap but\nit was not sprung. Saw a\nred poll. Read 'Homes without\nHands' all the evening and\nwent to bed at 8.45.",12,,
4061372,Valid,Alex Simpson,Joseph deVeer,mcz13103363v3_0013.jpg,Fully transcribed by Alex Simpson. Exported on 14-May-2015 from DigiVol (http://volunteer.ala.org.au),7/30/14 10:10,4/10/15 4:18,0,MCZ,"1867\nMonday, January 14.\n  Clear and rather warm in the\nmiddle of the day. This morning \nand evening about 10[degrees]. Rode\ndown to the colledges on the \nsame pung that I catch almost\nevery morning. In P.M. Dick\ncame up and we coasted a\nlittle while on Spark's St.\nThen went over to Mt. Auburn\nSt. and got several rides.\nSaw four snow buntings in\nthe usual place. Came\nback up Sparks St. on a\npung and coasted some time\non E. [?] double runner.\nWas late to dinner. Went\nup to the Russells in the\nevening about my Caesar.\nWent to bed as usual at 10.\nTuesday, January 15, 1867.\n  Clear and the snow melted\nslightly in the mn. At 8 A.M.\nther. at 2[degrees], at 9 P.M. 10[degrees]. Got\nno rides either coming from\nor going to school. Coasted\nmost of the P.M. on Spark's\nSt. but once on Concord\nAvenue. Also got two rather\nshort ride on pungs. Took\na number of coasts on E.\nDudge's double runner\nDid not get up to the Russells\nin the evening but worked\nthe Latin out myself.\nWas late to dinner. The\nsleighing still continues\nvery good although it is\ngetting a little worn. \nSaw four goldfinches.",13,,
4061376,Valid,Alex Simpson,Joseph deVeer,mcz13103363v3_0014.jpg,Fully transcribed by Alex Simpson. Exported on 14-May-2015 from DigiVol (http://volunteer.ala.org.au),7/30/14 10:36,4/10/15 4:21,0,MCZ,"1867\nWednesday, January 16. \n  Clear. At 7 A.M. ther. at\n6[degrees] below zero, at 10P.M. 6[degrees]\nGot a ride from the gymnasium\nto the mouth of Craigie St.\nRode up to Dan's in P.M.\nand R. Deane went with \nhis sleigh. Dan had\ngone shooting but I rode\nthrough the fields and met \nhim: he had fired twice\na quails and he had a\ngrey squirrel stuffed\nwhich he had shot last\nSaturday. Started from\nthere at about 5.15 and\nwas as usual very late\nto dinner. Went up to the\nRussell's in the evening\nand coasted down on my sled.\n1867\nThursday, January 17.\n  Cloudy all day. At 8 AM.\nther. at 14[degrees] at 10 P.M. at 18[degrees].\nWhen I woke up it was\nsnowing hard but only about\ntwo inches had fallen. It\nsnowed all day harder than\nI ever saw it before, indeed most\nof the time it was impossible \nto see more than eighty yards.\nOur school was dismissed an\nhour early and the snow was\nthen nearly two feet on a level\nand some of the drifts 7 feet.\nIt stopped snowing a little\nafter dark. Spent all the P.M.\nin fixing my birds. Studied\nfrom 6.30 P.M. to 8. Read till\n9.30 P.M.",14,,
4061380,Valid,Grahame Parsons,Joseph deVeer,mcz13103363v3_0015.jpg,Fully transcribed by Grahame Parsons. Exported on 14-May-2015 from DigiVol (http://volunteer.ala.org.au),8/22/14 0:45,4/10/15 4:25,0,MCZ,"1867\nFriday, January 18.\n  Clear but very windy. Snow\ndrifted all day. In A.M\nthey ran a 'twelve horse'\nomnibus by here as the horse\ncars could not run. In\nA.M. went up to the Russell's,\nthe Paine's and the Deane's\nbut R. Deane had gone to\nschool. Our school did not\nkeep of course. In the A.M.\nC. Carter fired at a shrike. In\nA.M. fixed the feet on my coot.\nAlso went out and jumped\nabout in the drifts, At noon\nwent over to the river with C. Carter\n& saw a gold finch and a meadow\nlark. In P.M. painted the legs\nand bill of my coot & R. Deane came\ndown.\n1867\nSaturday, January 19.\n  A.M. clear P.M. cloudy.\nAt 8 A.M. ther. at 0 [degrees], at 10 P.M.\n8 below. In A.M. went up to\nR. Deane's. He came down\nwith me and we went over\nto the river and cut a branch\non which to place some of\nmy birds. Saw two snow\nbuntings, a tree sparrow, two\nredpolls, and two goldfinches.\nBrought my limb home, put\n2 white-bellied nuthatches, 2 red bellies,\na brown creeper, 2 golden wings, a\nhairy woodpecker, and two downies\non it. Went to ride in P.M. and\nwatched a shrike for some time.\nThe horse railroad runs now from\nthe square to the bridge. There is\nonly a single path for a sleigh down\nBrattle St. Spit snow in P.M.\n",15,,
4061384,Valid,Alex Simpson,Joseph deVeer,mcz13103363v3_0016.jpg,Fully transcribed by Alex Simpson. Exported on 14-May-2015 from DigiVol (http://volunteer.ala.org.au),7/30/14 15:02,4/10/15 4:31,0,MCZ,"1867\nSunday, January 20.\n  A.M. clear. P.M. cloudy.\nTher. at 8 A.M. 8 below. At\n1 P.M. 20[degrees]. At 9 P.M. 15[degrees].\nWent to church and sabbath\nschool in A.M. and was\nlate to the latter. Mr. Whipple\nwas not there. The men\nemployed by the Horse railroad\nwere carting the snow out\nof the square and when \nI was coming home from\nchurch they were ploughing\nout the track with a common\niron plough. Walked up\nfrom church with R. Deane.\nRead all P.M. and J. Nichols\ncame in, in the latter part of\nP.M. Read all the evening.\nWent to bed at 10 P.M.\nMonday, January 21, 1867.\n  Cloudy all day. When I woke\nit was snowing and about a\nfoot of moist snow had fallen.\nNobody in this neighborhood\nwent to school so I did not. Ther\nat 8 A.M. 32[degrees] at 2 P.M. 20[degrees]: At\n10 P.M. 21[degrees] Snowed till 9.30 A.M. then\nchanged to rain: ceased at about 1P.M.\nSnowed and rained part of P.M.\nIn A.M. rode the General up & down to\nbreak out the path. In A.M. helped\nWilliam shovel out the walk and\nmade a number of stands. In P.M.\ntook a ride with my horse and broke\nout the path with her. Father rode\ninto Boston with the General.\nC. Carter saw two robins this A.\nM. The rain has formed a sleight\ncrust.",16,,
4061388,Valid,Alex Simpson,Joseph deVeer,mcz13103363v3_0017.jpg,Fully transcribed by Alex Simpson. Exported on 14-May-2015 from DigiVol (http://volunteer.ala.org.au),7/30/14 15:54,4/10/15 4:35,0,MCZ,"1867\nTuesday, January 22. \n  Clear all day. Cloudy in evening.\nRode down to school with\nfather and took in H. Whitney\nand E. Dodge. The snow melted\nconsiderably in the middle of the \nday. Snowballed all the way \nhome & got here at 3.15 P.M.\nWent shooting in P.M. starting\nat 4. Found the feathers of a bird\ndestroyed probably by a shrike\n& a skeleton containing the bill\nof a small bird. Went through snow\nnearly up to my waist for about 300\nyards & found it pretty tough. Saw\na snow bunting & two song sparrows\nplainly. Got home at 5.30 P.M. At \n8 A.M. 20[degrees]: at 3 P.M. 34[degrees]: at 9.30P.M.\n26[degrees]. Got my Latin out at home from\n7[?] P.M. to 9 P.M. The crust bore sleds\n[?] this A.M.\n1867\nWednesday, January 23. \nPleasant. Snow melted con - \nsiderably in the middle of the\nday. Ther. at 8 A.M. 26[degrees]: at3,24[degrees]:\nat 10P.M.: 26[degrees]. Had a snow ball\nfight at recess. Rode from the\nGymnasium to the foot of\nCraigie St. in coming home from\nschool. Went shooting in P.M.\n& got a ride up to Mr. Templeton's\nSaw about thirty robins,\nas many redpolls and about\na dozen goldfinches and also\na snowbird. Shot two handsome\nmale lesser redpolls and\nanother which was either a young\none or a female. Got home at 5.45\nP.M. Went up to the Russels in the \nevening about my Caesar. On the \nway to school saw six snow buntings",17,,
4061392,Valid,Anna Longley,Joseph deVeer,mcz13103363v3_0018.jpg,Fully transcribed by Anna Longley. Exported on 14-May-2015 from DigiVol (http://volunteer.ala.org.au),8/3/14 13:32,4/10/15 5:21,0,MCZ,"1867\nThursday, January 24.\n Clear and pleasant. Snow\nmelted considerably during\nthe day. Thur. at 8 A.M. about 20 [degrees]\nat 3 P.M. 34 [degrees] at 10 P.M. 20 [degrees] Rode\ndown to school with father\nin A.M. Got a ride from\nthe Washington Elm to the\nmouth of Craigie St coming\nhome from school. The\nHorse Railroad ran [?]\nfor the first time since the\nsnow storm from [?] [?]\nto the Square today.\n In P.M. R. Deane called for me\nto go shooting but I staid at\nhome & stuffed one of the redpolls\nshot yesterday. In the evening\nUncle Albert came. Worked out\nmy Caesar myself as it was very\neasy.\nFriday, January 25, 1867\n Clear. Cloudy in the evening.\nRode down to school with father\nin A.M. and took in most of \nthe boys'. Coming home from\nschool got a ride from the\nColledges to Williard St. Had\nmy name sent up to Mr Rolfe\nfor throwing snow balls.\n In P.M. stuffed the remaining\nmale redpoll shot Wednesday.\n In the evening went up to the \nRussells but Theo was not at \nhome so I got out my Latin at home\nas best I could. Before breakfast\nsaw about 25 robins on our\ncedar tree. A boy said that\nhe saw numbers of blue jays\ntwo days ago but I have seen\nnone lately. There is [?] sufficient \nto bear a sled. ",18,,
4061396,Valid,Alex Simpson,Joseph deVeer,mcz13103363v3_0019.jpg,Fully transcribed by Alex Simpson. Exported on 14-May-2015 from DigiVol (http://volunteer.ala.org.au),7/31/14 9:04,4/10/15 5:24,0,MCZ,"1867\nSaturday, January.\n  Cloudy all day. Alternately\nsnowed and rained. Ther. at\n6.30 A.M. 32[degrees]; at 3 P.M. 36[degrees]; at\n9 P.M. 32[degrees]. Went shooting in\nA.M. starting at 6. Saw either \na ruffed grouse or a quail\nfly into the top of a pine tree\nand fired into another pine \ntree twice where from the\nchickadees I knew there was\nan owl but I did not see\nhim. Saw a blue jay, two gold\nfinches and several tree sparrows.\nGot home at 9.30 A.M. Spent\nmost of the day at the Nichols'\nwhere we made two snow forts.\nFound a gold finch which had\ndied from hunger under our cedar\ntree & the chickadees came into \nthe woodshed.\n1867\nSunday, January 27.\n  Clear but rather windy.\nTher. at 8 A.M. 26[degrees]: at 3 P.M.\nabout 30[degrees]; at 10 P.M. 20[degrees].\nWent to church and sabbath\nschool in A.M. and was\nlate to the latter. Mr. M.\npreached his first sermon.\nRead all P.M. and most\nof the evening. In the evening\nMr. Paine came in. Went\nto bed at 10 P.M. The snow\nhas settled considerably but\nthe crust will not bear yet.\nThe sleighing is pretty good\nalthough there are many\nvery bad ""cradle holes""\nThe birds must have a hard\ntime of it as almost every thing\nis covered up.",19,,
4061400,Valid,Alex Simpson,Joseph deVeer,mcz13103363v3_0020.jpg,Fully transcribed by Alex Simpson. Exported on 14-May-2015 from DigiVol (http://volunteer.ala.org.au),7/31/14 9:45,4/10/15 5:28,0,MCZ,"1867\nMonday, January 28.\n  Clear. Snow melted very\nslightly during the day. Ther.\nat 8 A.M.14[degrees]; at 3 P.M. about 28[degrees];\nat 10 P.M.14[degrees]When I got home\nfrom school partially made\na bird trap out of a yeastbox.\nR. Deane came down and\nsaw my two last redpolls. In\nP.M. went up to see Dan &\non the way saw about thirty robins\nand twelve crows flying southward.\nHad to wait some time for Dan \nA boy had just given him a Coopers\nhawk & a ferret. Saw 21 snow bunting\non a pile of fresh & steaming manure.\nGot home at 6P.M. Went up to the \nRussells to study my Caesar\nin the evening. Saw two snow\nbirds & a redpoll. R. Deane saw\n6 meadow larks\n1867\nTuesday, January 29.\n  Clear. Snow melted only in the\nmost sheltered places. Ther at 8A.M.\n10[degrees]; at 3 P.M. 20; at 10 P.M. 10[degrees]\nRode down to school with \nfather. Got ten chicks for throwing\nsnowballs Friday. Began to\nreview in Greek today. Coming\nhome from school got a ride from\nthe Square up to Dr. Worcester's\nBought some tacks and some\nputty at 'the Square'. In P.M.\nfinished the bird trap begun\nyesterday and set it: also set\nanother which I dug out of the snow\nSaw a gold finch in our cedar tree.\nWent up to the Russell's about\nmy Caesar in the evening.\nI have to feed my pigeons every\nday. You sink about a half - a - foot in the \nsnow",20,,
4061404,Valid,Alex Simpson,Joseph deVeer,mcz13103363v3_0021.jpg,Fully transcribed by Alex Simpson. Exported on 14-May-2015 from DigiVol (http://volunteer.ala.org.au),8/1/14 8:39,4/10/15 5:30,0,MCZ,"1867\nWednesday, January 30.\n  Clear. Snow did not melt at all.\nTher. at 8 A.M. 0; at 3 P.M. 10[degrees]\nat 10 P.M. 2 below. Rode down\nto school with father in A.M.\nRode from the High School to\nthe upper end of the common\ncoming home from school.\nIn P.M. went down to see \nthe boy that had the ""blow gun""\nriding down in the car &\nriding up as far as 'the Square'\ncoming home. Went to Mr. Steven's\nshop but he was out. Set my\nother bird trap when I got home\nSaw two goldfinches in the cedar\ntree. Got out my Caesar myself.\nOur Sabbath school had a party\nat Mr. Merril's house. Got a dozen\neggs from the hens the last four days\nThursday, January 31, 1867.\n  A.M. clear. P.M. cloudy\nTher. at 7 A.M. 8 below; at 3 P.M.\n31[degrees]; at 10 P.M. 30[degrees]. Rode down\nto school with father in A.M.\n& took in J. Croswell. Rode\npart of the way home. Set my \ntrap cage in P.M. with a\nfrozen goldfinch for a decoy\nSaw four gold finches in the cedar\ntree. Went up and brought\nmy squirrell trap home riding\nmost of the way up and all\nof the way home. Saw a\nshrike chase a goldfinch\ninto the cedar tree and out of it \nagain. Our hens laid one egg\ntoday. Went up to the Russell's in\nthe evening but Theo. was not\nin so I got it out at home",21,,
4061408,Valid,Alex Simpson,Joseph deVeer,mcz13103363v3_0022.jpg,Fully transcribed by Alex Simpson. Exported on 14-May-2015 from DigiVol (http://volunteer.ala.org.au),8/1/14 11:44,4/10/15 5:33,0,MCZ,"1867\nFriday, February 1.\n  Clear but rather misty. Ther.\nat 8 A.M. 38[degrees]; at 3 P.M. 45[degrees];\nat 10 P.M. 39[degrees]. The snow settled\nwonderfully. Rode down to\nschool with father in A.M. &\ntook in J. Russell. Rode part\nof the way home. Got our cards\ntoday. Saw a song sparrow\nand five or six redpolls out\nof the school window. Went \nshooting in P.M. and shot\na shrike. Saw seven snow\nbuntings. Got separated from\nJack. at 5.30 P.M. & he did\nnot get home till 7.15 P.M.\nBegan to review in both\nbooks of Caesar today.\nSaturday, February 2, 1867.\n  A.M. clear. P.M. cloudy. Ther.\nat 6.30 A.M. 22[degrees]; at 3P.M. 35[degrees];\nat 10 P.M. 34[degrees]. Went shooting\nin A.M. starting at 6. Shot\na ruffed grouse and wounded\na mottled owl. Saw a number\nof chickadees, redpolls & c.\nSpent A.M. in stuffing the\nruffed grouse & eat him\nfor dinner. In P.M. R. Deane\ncame down and we went\nup to the Nichols' and had\na snowball fight. In the \nevening read most of the time\nThe grouse's crop contained 265\nbuds. Mother brought out some\nglass eyes for him. Fired off \nnearly all of my cannon crackers.\nRained in the evening",22,,
4061412,Valid,Grahame Parsons,Joseph deVeer,mcz13103363v3_0023.jpg,Fully transcribed by Grahame Parsons. Exported on 14-May-2015 from DigiVol (http://volunteer.ala.org.au),8/22/14 1:01,4/10/15 5:39,0,MCZ,"1867\nSunday, February 3.\n  Cloudy all day with a\nthick fog. Ther. averaged\nabout 40 [degrees] and the snow\nsettled wonderfully. Went\nto church and Sabbath\nschool in A.M. being late\nto the latter. The walking\nwas miserable. Read most\nof the afternoon and\nevening and wrote a compo.\n(subject, the great snow storm)\nto be handed in to-morrow.\nWent to walk up Brattle St.\nwith father in P.M. Saw\na tree sparrow. The snow is\nnow about six inches deep\nupon a level.\n1867\nMonday, February 4.\n  Clear. Ther. at 8 A.M. 34 [degrees], at\n3 P.M. 40 [degrees], at 10 P.M. 36 [degrees].\nSnow melted a great deal\nand the walking was about\nas bad as it possibly could\nbe. On the way home from\nschool saw ten cherry birds.\nWhen I got home from\nschool found a chickadee\nin one of my traps; put\nhim in a cage. Spent P.M.\nin stuffing the shrike\nshot Friday. Studied my\nCaesar and Greek in the\nevening, getting through\nat 8.15. Read Picwick Papers\nthe rest of the evening.\nWent to bed at 10 P.M. Handed\nin my composition to-day.",23,,
4061416,Valid,Grahame Parsons,Joseph deVeer,mcz13103363v3_0024.jpg,Fully transcribed by Grahame Parsons. Exported on 14-May-2015 from DigiVol (http://volunteer.ala.org.au),8/22/14 1:16,4/10/15 5:42,0,MCZ,"1867\nTuesday, February 5.\n  Cloudy all day. Ther. from\n36 [degrees] to 40 [degrees] during the day.\nThe walking was worse than\nI have ever seen it before.\nGot late to school. Let the\nchickadee caught yesterday go\nbut afterwards found him dead\nunder the tree. Found a chickadee\nin the trap when I got\nhome but let him go.\nWent shooting in P.M. with\nR. Deane in P.M. Saw five\nmeadow larks & we both fired\nat one flying but missed\nhim. Got home at 6 P.M.\nStudied about an hour. Read\n'Pickwick Papers' the rest of\nthe evening. The ground is now\nbare in many places.\n1867\nWednesday, February.\n  Clear and pleasant. Ther. at\n8 A.M. 30 [degrees], at 3 P.M. 40 [degrees], at 10 P.M.\n34 [degrees]. Snowballed most of the\nway home from school. In\nP.M. went up to the Nichols'.\nIn the evening studied about\nan hour, read 'Pickwick Papers'\nand copied a good deal from\nmy diary of 1866 into my book of\nBirds. Went to bed at 10 P.M.\nOrdered a blow gun to be made\nat Mr. Withey's. The crust\nbore this moring. The sleighing\nis miserable.",24,,
