"taskID","validationStatus","transcriberID","validatorID","externalIdentifier","exportComment","dateTranscribed","dateValidated","individualCount","institutionCode","occurrenceRemarks","sequenceNumber","transcriberNotes","validatorNotes"
"4062980","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v5_0011.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","27-Jun-2014 23:53:45","04-Jul-2014 04:15:06","0","MCZ","Thursday, January 14, 1869.\n  Clear and a most\nlovely day. Ther.\nabout 26[degrees] - 45[degrees] - \n30[degrees]. Rose at 6.45\nA.M. & having Tiger\nsaddled, rode up to\nthe Heron Swamp\nwhen being seized by\na ""side ache"" I was\nobliged to return.\nHeard & saw Snow\nBunts, Redpolls, & Pine\nFinches. Wrote our\nthird Arith. papers today\n& was obliged with most\nof the class to stay till 3 P.M.\nAfter getting lunch\nwent up to the pond in\nStimpson's with J. Russell\n& Farrar & skated all the\nP.M. Farrar showing me\nthe ""rail fence"". I studied\nmost of evening.\nWednesday, January 13, 1869.\n  Clear and a beauitiful\nday. Ther. about 28[degrees] - \n40[degrees] - 30[degrees]. Rose\nas usual. Walked\ndown with the boys.\nWrote our second\nArithmetic paper\nPer. again 100.\nAfter school took\na car for Boston.\nFirst got an oyster\nstew for lunch.\nThen bought a pair\nof dress books.\n  Then proceeded to\nmy Dentist's & had\na large cavity in one\nof my under jaw\nteeth filled. Then down\nto 13 Com. Wharf and\nordered a pair of oars.\nGot out at 6 P.M. Studied\nin evening.","11","",""
"4062984","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v5_0012.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Jun-2014 00:10:09","04-Jul-2014 04:20:21","0","MCZ","Tuesday, January 12, 1869.\n  Cloudy. Snowed a\ngood deal in A.M.\nand the ground was\ncovered to the depth\nof about ¼ of an inch.\nTher. about 32[degrees] - \n35[degrees] - 30[degrees]. Rose\nas usual. Walked\ndown with the boys.\nWrote our first Arithmetic\npaper to day, Per. .69\nComing home from\nschool called at the\nturning mill for my\nblack walnut stands\nbut they were not\nfinished. In P.M.\nfastened the copper sheathing\non my boat and made\na number of bird stands.\nStudied all the evening.\nFriday, January 15, 1869.\n  Cloudy all day.\nTher. about 30[degrees] - 40[degrees] - \n36[degrees]. Rose at 7 A.M.\nand spent the time\nbefore breakfast in\nskating on a small\npond in the upper part\nof the garden. Walked\ndown with the boys.\nWrote our third Arith.\npaper today; My per.\n.88. Coming home from\nschool called at the\nturning mill & got some\nblack walnut stands that\nhad been turned out for me.\nAt 3 P.M. went to work\non the fox sent to me by my\nUncle, and by five o'clock\nfinished skinning him.\nR. Deane called. A large\nflock of Wh. Wng. Crossbills\npassed over this morning.\nPasted items into my scrap\nbook in the evening.","12","",""
"4062988","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v5_0013.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Jun-2014 00:26:24","04-Jul-2014 04:26:08","0","MCZ","Saturday, January 16, 1869.\n  Clear but cold. Ther.\nabout 20[degrees] - 30[degrees] - \n28[degrees]. Rose at 7 A.M.\n& skated about an\nhour before breakfast\nin the pasture. After\nbreakfast had Tiger\nharnessed & rode up\ninto Waltham. Tied\n& blanketed Tiger & then\nbeat for Quail with\nBilly but found none.\nBilly made one very\nhandsome though false\npoint. Saw a White\nWing Crossbill and\na Red Tailed Hawk.\nGot home at 12 N.\nAt 1 P.M. commenced\nto stuff my fox & finished\nhim by 8 P.M. In\nthe evening R. Deane called.\nStudied at the R's in\nthe evening.\nSunday, January 17, 1869.\n  Clear and rather mild.\nTher. about 26[degrees] - 35[degrees] - \n28[degrees]. Rose as usual\nand shaved. Attended\na service at the First\nchurch in the A.M., by Jhose\nWeis. In P.M. went\nup to see R. Deane.\nThe ground still continues\nbare with here & there\na patch of snow or ice.\nThe skating on Fresh\npond is not good.\nWrote a letter to Dan\nin the evening.","13","",""
"4062992","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v5_0014.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Jun-2014 00:49:25","04-Jul-2014 04:31:19","0","MCZ","Monday, January 18, 1869.\n  Cloudy all day.\nSnowed a little in\nP.M. Ther. about\n18[degrees] - 28[degrees] - 22[degrees].\nRose at 7 A.M. &\nskated in the pasture\ntill breakfast. Walked\ndown to school with\nthe boys. Wrote our\nfifth Arith. paper\ntoday. My per. 99.5\nGot out at recess.\nStudied as soon as we\ngot home. At 3 P.M.\nrode up into Waltham\nand skated all the\nP.M. with Farrar on\na small but very\nsmooth pond back of\nthe Quail coverts.\nGot back at 5.30 P.M.\nSpent most of the\nevening in reading.\nTuesday, January 19, 1869.\n  Clear and pleasant.\nTher. about 24[degrees] - 28[degrees] - \n19[degrees]. Rose at 7 A.M.\n& skated an hour in\nthe pasture using\nmy old rockers.\nWalked down with\nthe boys. Wrote our\nsixth Arith. paper to\nday. My per. 100.\nGot dismissed at recess.\nWorked on my boat\nfor an hour or so.\nThen J. Russell came\ndown and we rode\nup to the pond in Waltham\nwhere we skated all\nthe P.M. Saw a number\nof Tree Sparrows.\nI got back  6.30 P.M.\nStudied at R's in evening\nbut on read about one\nhalf of the Greek as it\nwas very hard.","14","",""
"4062996","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v5_0015.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Jun-2014 01:03:53","04-Jul-2014 04:35:51","0","MCZ","Wednesday, January 20, 1869.\n  A.M. cloudy & about\n¼ of an inch of light\nsnow fell. Ther. about\n26[degrees] - 28[degrees] - 24[degrees].\nRose a little early\nand shaved. Walked\ndown with the boys.\nWrote our seventh\nArith. paper today.\nMy per. 100.\nGot out at recess.\nStudied as soon as we\ngot home. Skated all\nP.M. in Stimpson's\nfield and gained a\ngood deal particularly\non the edges.\nSkated till 6 P.M.\nRead most of evening.\nThursday, January 21, 1869.\n  Clear and warm.\nTher. about 28[degrees] - \n34[degrees] - 34[degrees]. Rose\nas usual. Walked\ndown to school with\nthe boys. Wrote our\neighth Arith. paper\ntoday. My per. 88.\nGot off at recess.\nHad lunch and then\nstarted skating with\nE. Dodge. Skated first\non Stimpson's field.\nThen went up to the\npond and skated the\nrest of the P.M. They\nwere marking the\nice which was eleven\ninches thick. The ice\nin some places was smooth\nbut very hard and\nflinty. Studied in\nthe evening.","15","",""
"4063000","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v5_0016.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Jun-2014 21:17:25","04-Jul-2014 04:41:11","0","MCZ","Friday, January 22, 1869.\n  Clear but excessively\ncold. Ther. about\n4[degrees] - 12[degrees] - 4[degrees].\nRose as usual.\nWalked down with\nTheo and got late.\nWrote our ninth\nArith. paper. My per.\n91. Got off at recess.\nCame home and had\nsome lunch and then \nwent down to the\nskating rink in the\ncar, and skated\nthere all the afternoon.\nThe ice was quite\ngood and the rink\nrather crowded. Read\nmost of evening.\nThey began to cut \nice on Fresh pond to day.\nSaturday, January 23, 1869.\n  Clear and the coldest\nmorning that we have\nhad. Ther. about 2[degrees] - \n34[degrees] - 32[degrees]. Rose as\nusual and had breakfast.\nAt about 9 A.M. started\nshooting taking Billy.\nWent up through the\ncemetary and around\nMt Auburn into Watertown.\nAt the ""feeding grounds""\nsaw some animal,\nprobably a skunk, in\nthe distance, and a\nRed Tailed Hawk.\nCame back across Bird's\npond and saw a Blue\nJay. They were cutting\nice on 'the pond'. After\ngetting home went to work\non the sail of my new skiff\nand had it nearly finished\nby 3 P.M. Then skated for\na couple of hours on Stimpson's.\nStudied in the evening at the R's.","16","",""
"4063004","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v5_0017.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Jun-2014 21:44:52","04-Jul-2014 04:46:22","0","MCZ","Sunday, January 24, 1869.\n  Clear and remarkably\nwarm and sunny.\nTher. about 30[degrees] - 42[degrees] - 28[degrees].\nRose as usual and\nshaved. In A.M.\nattended church as\nusual. In P.M. took\na walk with Farrar\nup to the Waverly\nwaterfall where we met\nFrank Atkinson and\nSangier to whom I was\nintroduced. Then\nwalked over as far\nas Prospect St. then\ndown over Wellington\nHill and across to\nConcord turnpike. Heard\nnumbers of Tree Sparrows,\nand one Long Sparrow\nquite plainly. Got home\nat about 6 P.M. and\nread most of evening.\nMonday, January 25, 1869.\n  Clear. Morning very\nwarm and pleasant\nbut as the day advanced\nthe mercury fell rapidly.\nTher. about 34[degrees] - \n24[degrees] - 12[degrees].\nRose as usual and\nwalked down with\nFarrar. Wrote our\ntenth Arith. paper, my\nper. 100. Got out\nabout the middle of\nthe fourth hour.\nIn the P.M. read\nand made about\ntwenty bird stands\nfrom my turned wood.\nIn the evening Frank\nAtkinson called to\nsee my birds and spent\nmost of the evening.\nR. Deane also called.","17","",""
"4063008","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v5_0018.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Jun-2014 22:06:29","04-Jul-2014 04:51:07","0","MCZ","Tuesday, January 26, 1869.\n  Clear but cold.\nTher. about 2[degrees] - 20[degrees] - \n12[degrees]. Rose as usual\nand walked down\nwith the boys.\nGot dismissed at\nrecess as we did not\nwrite any papers.\nStudied as soon as\nwe got back from\nschool. In the P.M.\nfinished my sail,\nand with the assistance\nof Bill carried it up\ninto the barn chamber.\nIn the evening went\ndown to the skating rink\nwith F. Farrar and\nskated till 10 P.M. Lafeyette\nthe champion of Canada\ncame out and skated\nseveral times. Got home\nat about 10.30 P.M.\nWednesday, January 27, 1869.\n  Clear and rather warm.\nTher. about 4[degrees] - 32[degrees] - \n32[degrees]. Rose as usual\nand walked down with\nthe boys. Got dismissed\nat recess and as we\ndid not write papers.\nStudied with Theo as soon\nas we got home.\nIn P.M. went up to\nthe pond with J. Russell\nand skated all the\nafternoon in Tudor's\ncove. The ice was\nblack and smooth\nas glass. In the evening\nR. Deane called for me\nand we went down\nto Dick Dana's where were\nassembled quite a number\nof his friend. After supper\ntalked, danced, and played\nnumerous games. Was\nintroduced to Miss Eustier Willis.\nGot out about 11.30 P.M.","18","",""
"4063012","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v5_0019.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Jun-2014 22:30:34","04-Jul-2014 05:21:10","0","MCZ","Thursday, January 28, 1869.\n  Clear but very warm.\nTher. about 30[degrees] - \n40[degrees] - 35[degrees].\nRose as usual.\nGot dismissed at\nrecess. In P.M. went\nup to 'the pond' with\nJ. Russell and\nskated all the P.M.\nThe ice was wretched\nas the weather was\nso warm. Met Frank\nAtkinson, H. Reed,\nDevons, Farrar, E. Dodge\nand others. Skated\ntill about 6 P.M.\nand then left.\nStudied at R's in\nthe evening.\nThey stopped cutting ice\ntoday on account of the\n[?] but most of the ice\nhouses are nearly full.\nFriday, January 29, 1869.\n  Clear and very warm\nand pleasant.\nTher. about 35[degrees] - 45[degrees] - \n40[degrees]. Rose as usual.\nWrote our eleventh Arith.\npaper today. My per.\n8. In P.M. took\nmy gun & Billy & rode\nup through Waltham\nin the shooting wagon\nbut did not get out\nonce. The roads in\nmany places were\nas dry as they are\nin summer. Did\nnot see anything except\na few Tree Sparrows.\nIn the  evening went\ndown to F. Atkinson's\nwith R. Deane and\nthence to Mr. Mann's where\nwe spent the evening looking\nover his curiosities.","19","Thurday, Jan 28. second last line, first word\n'hour but most of the ice'  am doubtful of the word 'hour'.","Yes, that one is difficult. I couldn't decipher it either so I put in a [?]"
"4063016","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v5_0020.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Jun-2014 22:49:33","04-Jul-2014 05:25:47","0","MCZ","Saturday, January 30, 1869.\n  Cloudy and rained\nmost of the morning.\nTher. about 30[degrees] - 40[degrees] - \n30[degrees]. Rose as usual.\nAfter breakfast finished\nsome of my bird stands.\nTook the 11 A.M.\ntrain for Concord.\nFound Dan at home.\nFired about twenty\nshots at a mark with\nhis rifle. In P.M.\ntook a drive through\nthe town but found\nit very hard wheeling.\nHeard Snow Buntings\nand Blue Jays.\nTook the 5.20 train\nhome. On the way\nfrom Porters called on\nEllen Hopkinson.\nIn the evening studied\nat R's.\nSunday, January 31, 1869.\n  Cloudy and rather\nwarm. Ther. about 30[degrees] - \n35[degrees] - 20[degrees].\nRose as usual and\nshaved.\nAttended church in\nA.M. In P.M.\nread and studied.\nIn evening had\nTheo and Joe Russell\nto tea with John Nichols.\nThey stayed till about\n10 P.M. Saw a large\nflock of Crossbills.","20","",""
"4063020","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v5_0021.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Jun-2014 23:05:06","04-Jul-2014 06:04:07","0","MCZ","Monday, February 1, 1869.\nClear but rather cold.\nTher. about 20[degrees] - 32[degrees] - \n20[degrees]. Rose as usual.\nWalked down with\nFarrar in A.M.\nDid not write any\npaper to day.\nGot dismissed at\nrecess and studied\nas soon as we got\nhome from school.\nThen put on my\nskates and skated\nall the P.M. in our \nyard. Practised\nparticularly on\nthe cross cut with turn\nbackwards. In the\nevening R. Deane\ncalled and stayed\ntill 10 P.M.\nTuesday, February 2, 1869.\n  Clear but cold.\nTher. about 10[degrees] - 28[degrees] - 20[degrees].\nRose as usual was\nattacked by a sudden\ndizziness at school and\nhad to be dismissed at\nthe end of the third hour.\nSpent all of the afternoon\nin the house lying down\nmost of the time. H.\nHenshaw called and\nspent an hour or so.\ntook a bath and some\nmedicine before going\nto bed.","21","",""
"4063024","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v5_0022.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Jun-2014 23:26:14","04-Jul-2014 09:06:51","0","MCZ","Wednesday, February 3, 1869.\n  Cloudy and snowed\nin the morning, and\nrained during afternoon\nand evening about\nsix inches of snow fell.\nTher. 20[degrees] 28[degrees] 32[degrees] Was\nsick all day had to\nstay in the house. E. Dodge\nand Theodore called\non returning from school.\nMother read to me\nnearly all of the afternoon.\nThursday, February 4, 1869.\n  Cloudy all the\nmorning & clear in the\nafternoon.\nTher. 20 - 30 24\nI was confined all\nday in the house.\nIn P.M. Theo came\ndown & I Iearned my\n[?] with him.\nI was invited to Miss\nMaudie Wymans in\nevening, but could not\ngo being too unwell.","22","First word, fifth last line, Wednesday, Feb 3. - unknown word.",""
"4063028","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v5_0023.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","28-Jun-2014 23:43:05","12-Jul-2014 06:57:58","0","MCZ","Friday, February 5, 1869.\n  Cloudy & cold\nTher 14 - 22 - 18%\nIn the house all\nday.\n  The sleighing is\nnow very good although\nthere is but little snow.\n  Dr. Wyman called\nin the morning to see\nfathers face & told me\nthat I had the\nInfluenza.\n  Henshaw called\nin the afternoon to see\nme -\nSaturday, February 6, 1869.\n  Clear and beautiful\nday for the season.\nTher. 22 32 18\n  In the house again all\nday.\n  Theo came in the P.M.\nbut I could not study\nmy eyes were too weak.","23","",""
"4063032","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v5_0024.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","29-Jun-2014 00:10:01","12-Jul-2014 07:12:33","0","MCZ","Sunday, February 7, 1869.\n  Clear & rather warm.\nTher. 22 - 30 16\nIn the house all day\nMother read to me most\nof the afternoon in P.M.\nRuth Deane & John Nichols\ncalled & spent most of\nthe afternoon.\n  Saw a Brown Creeper.\nMonday, February 8, 1869.\n  Clear and a lovely day.\nTher. 16 - 38 - 30\n  At 9 A.M. went to\nWest Roxbury with [?]\nin Sleigh & took my\nmother with me. The sleigh-\ning was truly magnificent\n& the snow was trod as\nsmooth as a floor.\n  In the afternoon William\nwent to excercise fathers horse\n& Charly had a fit & fell down\nnear Birds & the Gen, ran\naway with the saddle.\n  In P.M. Henshaw & Washburn\ncalled to see me","24","",""
"4063036","Valid","Grahame Parsons","Joseph deVeer","mcz13103363v5_0025.jpg","Fully transcribed by Grahame Parsons. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","29-Jun-2014 17:26:03","12-Jul-2014 07:22:09","0","MCZ","Tuesday, February 9, 1869.\n  Clear and warm.\nTher. about 30[degrees] - 40[degrees] - \n35[degrees]. Rose as usual\nand began school\nagain to day.\n  Walked down with\nthe boys but did\nnot write any\nlessons. In P.M.\nhad Tiger harnessed\nand took a sleigh\nride first down as\nfar as the High School\nand then up through\nWaverley. They\nsleighing was very\npoor as the ground\nwas bare in many\nplaces. In the evening\ncalled to see J. Nichols\nand spent the evening\nwith him.\nWednesday, February 10, 1869.\n  Cloudy but warm.\nTher. about 30[degrees] - 40[degrees] - \n35[degrees]. Rose as usual\nand attended school\nin A.M. Recited\neverything except\nGreek which my eyes\nare still too weak for.\nGot out at recess and\nset to work on my\nlessons as soon as I got\nhome. Studied most\nof the P.M. and read\nover 300 lines of Virgil\nthat I had lost by\nmy sickness. Then\ntook a hoseback ride\naround and across\nFresh pond passing\nacross the other side\non the ice. In the evening\nwent up to the Deane's and\nWalter showed me the\n'redou' step.","25","",""
