"taskID","validationStatus","transcriberID","validatorID","externalIdentifier","exportComment","dateTranscribed","dateValidated","individualCount","institutionCode","occurrenceRemarks","sequenceNumber","transcriberNotes","validatorNotes"
"4060742","Valid","David Larson","Joseph deVeer","mcz13103363v1_0011.jpg","Fully transcribed by David Larson. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","11-Dec-2014 07:34:39","19-Mar-2015 01:11:38","7","MCZ","Yellow Throated Flycatcher\nnest with 6 eggs found\nThursday June 1st\nRed Eyed Flycatchers\nnest with eggs found\nFriday May 26th.\n(The eggs had large young\nones in them)\nKing Birds nest with\n4 eggs found Tuesday\nMay 30th\nCedar Birds nest with\none egg found Saturday\nJune 3rd.\nSwamp Sparrows\nnest with [delete]one[/delete]four eggs\nfound Saturday June 10t?\nFound ?[a] Carolina\nRails nest with 6 eggs\nSaturday June 10th\nMaryland Yellowthroats\nnest with four eggs found\nJune\nWood Pewees nest with\none egg found Saturday","11","guessing at format for dates in #2 above",""
"4060746","Valid","David Larson","Joseph deVeer","mcz13103363v1_0012.jpg","Fully transcribed by David Larson. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","11-Dec-2014 07:44:57","19-Mar-2015 01:12:47","3","MCZ","June 10th.\nFound a Yellow billed\nCuckoos nest with one\negg May 30th\nD. found a Goldfinches\nnest with 3 eggs July 19th\nList of the time of the\narrival of the common spring\nbirds, seen by D. and myself in\nthe year 1865.\nCedar Birds             m             d\nlarge flocks             Febru      3rd\nwere seen all\nday towards\nevening they \nall went off\ntowards the N.\nWest they con-\ntinued around \nin large flocks\nfor several days.\nI shot & stuffed\n3 and have 2 in\nmy possession.\nSnow Bunting     Febru    14","12","again, guessing at format for dates in section 2",""
"4060750","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0013.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","14-Dec-2014 04:17:44","19-Mar-2015 01:16:48","0","MCZ","saw one flock\nin January\nand another\nin the first\npart of February,\nbut do not\nremember the precise\ndate\nthis flock I \nsaw was in the \none to Dan \nFrench \nand stuffed \n3. On the wing\nthey much\nresemble the\nLeast Sandpiper\nonly they look\nwhiter. Their \nnote begins\nalmost exactly\nlike that of\na Golden Plover \nand ends in\na twittering\nvaried occasionally","13","",""
"4060755","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0014.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","14-Dec-2014 04:23:10","19-Mar-2015 01:17:07","0","MCZ","by a harsh\nchattering\nsound lik\nthat of a \nMeadow Lark\nthey seldom\nalight on\ntrees, when\non the ground \nthey do not\nhop like warblers\nand other birds\nthat live on\ntrees, but run\nlike Sandpipers\nthey seldom\ncome except\nin the very\nwildest of weather\nand I have\nheard, sometimes\nno oftener than\nonce in ten\nyears but\nthis is rather\ndoubtful; they\nbreed in Spitzbergen.\n  Blue Jay\n[margin]M. D. Febru 15, 1865[/margin]\n  They left\nCambridge","14","",""
"4060759","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0015.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","14-Dec-2014 04:30:58","19-Mar-2015 01:17:51","0","MCZ","in the middle of November\nthe number that I saw\nwas about eighteen I \nhad a long chase after\nthem but was unable to \nprocure one\n  Meadow Lark\n[margin]Feb 22, 1865[/margin]\n  I saw 3 in a field situated\non a branch of the Fitsburgh\nrailroad about a quarter of\na mile from Spy Pond.\nThey were very shy and\nI could not get one; they\nare said sometimes to stay\nall winter, the last time\nthat I saw them was\nin Thanksgiving week\n  Golden Winged Woodpecker\n[margin]Feb 22, 1865[/margin]\n  They usually stay all winter\nwhen it is not a severe one.\nI saw but one bird it was\nin the same field as that\nin which the Meadow Larks\nwere I chased him a short\ndistance but he was very\nshy\n  Nuthatch\n[margin]Feb 18 or 14, 1865[/margin]","15","",""
"4060763","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0016.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","14-Dec-2014 04:40:17","19-Mar-2015 01:18:44","0","MCZ","Saw two a red bellied and\na white bellied. The red\nbellied Nuthatch, I saw\nin a field near Fresh Pond\nit made the same creaking\nnoise as a white bellied,\nit flew in zigzag lines and\nlit on a large tree, it ran up\na little way and then\ncommenced coming down-\nwards upon the perpendicular \ntrunk, a feat which but\nfew birds besides the Nuthatch\ncan accomplish. It is somewhat\nsmaller than a white bellied\nNuthatch and is blue above\nand reddish yellow underneath\nit was shot by D. F. and he\nhas it now in his collection.\nIt is said to be a very rare\nbird and I believe it comes\nonly in winter.\n  The white bellied Nuthatch I \nsaw in an Elm Tree on the corner\nof Mount auburn St. and Elm-\nWood Avenue it is like\nthe red bellied, capable\nof running either up or down\nthe trunk of a tree. It is\nsomewhat larger than the\nred bellie and is [delete]white[/delete]\nof a bluish color above and","16","I tried to maintain his spelling.",""
"4060767","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0017.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","14-Dec-2014 04:48:52","19-Mar-2015 01:19:55","0","MCZ","white beneath with a few \nfeathers of a yellowis red\ncolor near the tail; the tail\nitself unlike that of a \nwoodpecker or a creper is\nsoft and does not appear\nto be used much in climbing\nthe sound that it makes much\nresembles the creaking of two\nlimbs together. I shot this\nNuthatch and have him in\nmy collection of birds.\n(Saw one the 22nd of June)\n  Song Sparrow\n[margin]Feb 22, 1865[/margin]\n  I saw a large flock of \nTree Sparrows and Song Sparrows\non the other side of Fresh Pond\nI shot one Song Sparrow\nand two Tree Sparrows.\nThe Tree Sparrows come to\nus only in winter they are\nreddish brown above and dirty\nwhite beneath with an almost\nimperceptible spot of slate\nwhere the neck joins the body.\n  American Goldfinch\n[margin]M.2nd, 1865[/margin]\n  Last seen in Thanksgiving\nweek. I did not see this bird\nbut heard it so plainly","17","",""
"4060771","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0018.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","14-Dec-2014 04:55:52","19-Mar-2015 01:20:27","0","MCZ","as to leave no doubt of its\nbeing a Goldfinch. (They\nsomtimes stays through\nthe winter.)\n  Snow Bird\n[margin]Feb 27, 1865[/margin]\n  They usually stay all winter\nbut did not this year the\nweather was so severe; I shot\none in a field at the back\npart of Mount Auburn\nbut one of the shot split\nhis skull and rendered\nhim useless for stuffing.\nThey utter a single\nchirp in winter but in\nspring just before they\nleave us for their summer\nquarters, they produce a\ntwittering song.\n  Golden Crested Wren\n[margin]Feb 27, 1865[/margin]\n  I saw two of them in a field\nback of Mount Auburn and\nsucceeded in killing one which\nI have now in my collection.\nThey are seen in winter fall\nand spring, they are yellow","18","Maintained his spelling.",""
"4060775","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0019.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","14-Dec-2014 05:03:12","19-Mar-2015 01:21:43","0","MCZ","mixed with slate above\nand dirty white beneath,\nthey are not strictly speaking\nGolden crowned or crested,\nbut possess a stripe which\nruns fro the top of the\nhead down to the neck, this stripe is composed\nof orange in the middle\nand yellow on the sides\ntheir note is much like \nthat of a creper but\nis alittle longer. (I have\nsince shot a female and I\nfind that the whole middle\npart of the top of the head is yellow.)\n  March 2nd, 1865.\n  I saw a large flock of \nBlue Jays and after \nchasing them some distance\nshot one which is now\nin my collection;(I\nshould have shot\nanother but the gun\n[?] fire and disconcerted\nmy aim)\n  Blue Bird\n[margin]March 8, 1865[/margin]\n  Heard one, but so\nplainly and for so long a\ntime as to leave no doubt","19","",""
"4060779","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0020.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","14-Dec-2014 00:57:52","19-Mar-2015 01:21:58","0","MCZ","of its being a Blue Bird\nthe bird was evidently\nflying, and in a northerly\ndirection but rather low\ndown\n  Song Sparrow\n[margin]March 15, 1865[/margin]\n  heard by R. D. on the night\nof the 18 in Dr. Wyman's \nlot and vicinity saw them\nmyself in the morning\nin the Russells hedge\nI think that they usually\nbegin to sing earlier in\nthe year.\n  Migratory Thrush or Robin\n[margin]M. 15, 1865[/margin]\n  Saw one, it flew round us\nin a large circle continually\nuttering its note and finally\nlit on Mount Auburn\nsaw four more on the morning\nof the 16 they are said to\nstay over winter when the\nweather is mild\n  Wild Duck\n[margin]March 8, 1865[/margin]\n  Saw one following the\ncourse of Charles River tow\nards its mouth the species\nwas doubtful though it\nmight have been a\nBlack Duck","20","",""
"4060783","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0021.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","14-Dec-2014 05:13:00","19-Mar-2015 01:22:24","0","MCZ","  Red Winged Starlings               \n[margin]M 15, 1865[/margin]\n  Saw several single birds  \n[margin]M 15, 1865[/margin]\nCrow.  Blackbird\n Saw large flocks of them \nall day they generally \nflew in a northerly \ndirection and appeared \nto be migrating.\n  Flycatcher                          \n[margin]March 19, 1865[/margin]\n  Saw one, it was probably \na Wood Pewee or Phebe\nBird, shot by D. F. on the 22nd.\nThis at 63 above zero.\n  Snipe\n[margin]March 20, 1865[/margin]\n  Saw one I had just shot a\nRed Wing, when the snipe\nflew by me it was very large\nbut it flew so quickly that\nI could not tell what kind \nit was.\n  Cat bird ?\n[margin]March 20, 1865[/margin]\n  Saw it quite plainly back\nof the brickyard. (I think\nI must have been mistaken as I have\nnot seen one since and to day is April 22.","21","",""
"4060787","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0022.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","11-Dec-2014 23:57:07","19-Mar-2015 01:22:36","0","MCZ","Mar. 22, 1865\n  Purple Finch\n  Heard it quite plainly\nbut did not see it.\n  March 22\n  Red-Wing Starlings, Crow - \nBlackbirds, Robins, Blue - \nBirds, Song Sparrows,\nand other spring birds\nin abundance.\n  Grass Finch\n[margin]Apr. 8[/margin]\n  Saw two they had white\ntail feathers so that\nI concluded that they\nwere Grass-Finches.\n  Yellow Red Poll Warblers\n[margin]Apr.8[/margin]\n  Saw two; I shot one and\nD. shot the other.\nthey are now very numerous\n[margin]April 22[/margin]\n  April 8th\n  Crow-Blackbirds in flocks\nof 200 or 300 and in pairs\n  Red-Winged Starlings\nin large flocks composed\nmostly of males with\na few females mixed in","22","",""
"4060791","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0023.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","12-Dec-2014 00:08:34","19-Mar-2015 01:24:15","0","MCZ","[?]-Buntings mostly\nin pairs but large numbers\nof them mixed up with\nthe flocks of Red-Wings\nPewees in pairs and singles\nbirds Robins Blue-Birds\nSong-Sparrows and White\nBellied Swallows in \npairs though as many as\nthree pairs of Swallows\nmay be seen at a time.\nAll the Robins have\nprobably come.\n  [?]Buntings were\nseen a little later than\nRed-Winged Starlings\nGolden-Wings are in pairs\nChickadees are getting\nscarce, and are seen no\nlonger in large flocks\nDowny Woodpeckers are\nseldom seen; Snow-Birds\nare very numerous large\nflocks being continually seen. Cedar\nbirds are still in large flocks\nBlue Jays are still in\nflocks but they steal silently\nthrough the thick woods;\nalmost all the tree Sparrows\nhave disappeared.\n  I have heard several boys\nstate that blue birds","23","",""
"4060795","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0024.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","12-Dec-2014 03:26:55","19-Mar-2015 01:24:34","0","MCZ","are beginning to build\nbut it is extremely doubtful\nable.\n  Belted Kingfisher\n[margin]April 10, 1865[/margin]\n  Seen skimming over D[?].\nWocester's pond on the 10 and\nin the same place by myself\non the 11.\n  Chipping sparrows\n[margin]April 10, 1865[/margin]\n  Heard in Mr. H's lot opposite \nto our own, have heard many\nsince but have seen none\nas yet.\n[delete]A small[/delete]\n  D. [?]\n  A small species of warbler yellowish\nbrown above bright yellow beneath\nwith two small white tail\nfeathers April\n[margin]13[margin]\n  Saw one in large woods and\nshot it.\n  April\n[margin]13[/margin]\n  Saw a pair of birds evidently\nthrushes and shot both ( [delete]they[/delete]\nI have found that\nthey were [delete][?][/delete] hermit Thrush)\n  April\n[margin]13[/margin]\n  Grass finches are more numer-\nous than I have ever seen","24","I believe that the D. [?] refers to one of the Dendroica warblers, but, I am not familiar with the specific epithet that follows the D.\nI hope that I am doing the dates properly.",""
"4060799","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0025.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","12-Dec-2014 06:50:25","19-Mar-2015 01:24:56","0","MCZ","them before.\n  golden Crested Wren\n[margin]April 15[/margin]\nSaw about a dozen in large\nwoods in Wavelly shot [?]\nbut spoilt - them both D \nshot one and stuffed it.\n  Ruby Crowned Wren\n[margin]Apr 15[/margin]\n  Saw one in Large woods in \nWavelly and shot it.\n  Barn Swallow\n[margin]Apr 19[/margin]\n  Saw one flying over\n  Nests\n  Bluebird\n[margin]April 15[/margin]\n  One egg in nest in R. D.\nyard.\n  White-Bellied Nuthatch\n[margin]A 19[margin]\n  Nest with 7 fresh eggs, took \nthem all.\n  bittern\n[margin]April 22.[/margin]\n  Botaurus lentiginosus\n  Saw one flying over within\nhalf-range, they probably\narrive much earlier, as they\nbreed in the latter part of\n this month.","25","",""
"4060803","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0026.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","12-Dec-2014 07:00:12","19-Mar-2015 01:25:12","0","MCZ","Yellow Crowned Warbler\n[margin]April 28.[/margin]\n  Saw a pair, the only noise\nthat I heard them make\nwas a weak feeble chirp, they\nwere black, white, and\nyellow above, the breast\nstriped with bands of \nblack and white, they \nwere quite tame and\nwe could have shot them\neasily had we had our\nguns; they are said to be\nvery common in spring, but \nthey breed north of here\n  April 23, 1865\n  Saw a large flock of Gold-\nFinches of both sexes, there\nmust have been at least 50 \nof them and they filled\nthe air with their music. \n  House Wren\n[margin]April 27[/margin]\n  Saw one which entered [delete]the[/delete]\nseveral of my boxes.\n  Blue Yellow Backed Warbler\n[margin]April 26[/margin]\n  D. F. shot one","26","",""
"4060807","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0027.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","12-Dec-2014 07:12:07","19-Mar-2015 01:25:37","0","MCZ","White Throated Sparrow\n[margin]April 27, 1865[/margin]\nShot one in [delete]my[/delete] our own garden.\n  April 26, 1865\n  Heard a Rufous Crowned \nWren chatter like a common\nwren.\n  Least Pewee\n[margin]Apr. 29, 1865[/margin]\n  Saw one in our own yard\n  Yellow Warbler\n[margin]April 29[/margin]\n  Heard 3 during the day\n  Cat Bird\n[margin]April 29, 1865[/margin]\n  Saw one probably the first\nof the season\n  Yellow Throated Vireo\n[margin]May 1, 1865[/margin]\n  Saw one and shot it\n  Maryland Yellowthroat\n[margin]May 1, 1865[/margin]\n  Saw one, but could not\nshoot it.\n  Spotted Tatler\n[margin]May 1, 1865[/margin]\nSaw three on the shores of\nFresh Pond","27","I tried to include the spelling as in the original: what should have been Tattler looked like it was written ""Tatler""",""
"4060811","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0028.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","12-Dec-2014 07:24:24","19-Mar-2015 01:26:16","0","MCZ","Brown Thrush\n[margin]May 7, 1865[/margin]\n   [delete]One shot, by W. D.\nin [?]. I saw it myself[/delete]\n  Saw one and heard two\nin the country they are\ncalled planting birds because\nthe arrive about planting\ntime and because of\ntheir song. this song which\nI have heard myself\nresembles the following.\nhole it, hole it, hole it,\ndrop it, drop it, drop it,\ncover it up, cover it up,\ncover it up.\nOf course it requires a\n good deal of imagination\nto interpret it thus & \nbesides the words are\ninterrupted by various\ntwitterings and other\nflourishes of a like nature.\nThese birds inhabit bushy\ntract and seem to have\na partiality to musshy\nground; they are reddish\nbrown above white beneath\nwith speckled breasts\nand long bills and tails.\n  Bank Swallow\n[margin]May 7, 1865[/margin]\n  Saw about 6 around a sand\nbank","28","Again, I tried to preserve his spelling rather than change the spelling.",""
"4060815","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0029.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","12-Dec-2014 07:35:48","19-Mar-2015 01:26:41","0","MCZ","Chimney Swallow\n[margin]May 7, 1865[/margin]\n  Saw upwards of 100 during\nthe day\n  Golden Robin\n[margin]May 7. 1865[/margin]\n  Saw two and heard one\nof them the other was\nflying. Seen on the 8th,\nin our own lot.\n  Cooper's Hawk\n[margin]May 7, 1865[/margin]\n  Saw one flying.\n  [delete]Red-eyed[/delete] Warbling Vireo\n[margin]May 8, 1865[/margin]\n Heard them in our yard\n  Boblink\n[margin]May 8, 1865[/margin]\n  Shot two and heard\nseveral more\n  King Bird\n[margin]May 12, 1865[/margin]\n  Saw two. Saw another pair\non the 13.\n  Cuckoo\n[margin]May 13, 1865[/margin]\n  Heard one plainly.\n  Ground Robin\n[margin]May 13, 1865[/margin]\n  Saw two","29","Tried to preserve his spelling.",""
"4060819","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0030.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","13-Dec-2014 07:32:44","19-Mar-2015 01:26:56","0","MCZ","Rose Breasted Grosbeak\n[margin]June 14, 1865[/margin]\n  Saw two, a male and\na female in Cushings,\ntheir note is somewhat like\na Golden Robin's only more\nprolonged and flute like\nWe also saw a scarlet \nTanager","30","",""
"4060823","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0031.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","13-Dec-2014 07:41:09","19-Mar-2015 01:27:34","0","MCZ","Indigo Bird\n[margin]May 14, 1865[/margin]\n  Saw two males\n  Redstart\n[margin]May 14, 1865[/margin]\n  D. saw one\n  Cherry Birds\n[margin]May 18,1865[/margin]\n  There was a large flock\nin our yard.\n  Scarlet Tanager\n[margin]June 1, 1865[/margin]\n  Pyranga Rubra\n  Saw a male and a \nfemale; we heard them \nmake no noise.\n  Great Horned Owl\n[margin]June 3, 1865[/margin]\n  Saw one in a large\nswamp, it made a\nnoise like the barking\nof a small dog only\nonly much hoarser, I understand\nthat another boy found\nthe nest, it was\nplaced in the high\ncrotch of a pine and\ncontained 5 young\nbirds.","31","",""
"4060828","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0032.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","13-Dec-2014 07:49:36","19-Mar-2015 01:27:59","0","MCZ","Ruby Throated Hum.\n[margin]June 22, 1865[/margin]\n  Saw one several\nhave been seen a few days\nbefore; they arrived\nmuch [delete]earlier[/delete] later\nthis year than they\ndo generally.\n  Downy Woodpecker\n[margin]July 7, 1865[/margin]\n  Heard one quite plainly\nin our yard, heard another\non the eight, they disappeared\non the last week of April\n(White breasted and Red\nBellied Nuthatches were seen\nabout a week ago)\n  Crow Blackbird\n[margin]July 11th, 1865[/margin]\n  Saw large numbers of these\nin loose scattered flocks,\nthey were flying high and\nwere evidently migrating\ntowards the north.\n  Wood Cock\n[margin]June 10th, 1865[/margin]\n  R. Deane\n  Saw one, I had just found\na Swamp Sparrows nest\nand was watching the bird\nwhen by flew a Wood Cock","32","",""
"4060832","Valid","Tom Harrington","Joseph deVeer","mcz13103363v1_0033.jpg","Fully transcribed by Tom Harrington. Exported on 02-May-2015 from DigiVol (http://volunteer.ala.org.au)","13-Dec-2014 07:58:26","19-Mar-2015 01:47:49","0","MCZ","Its flight was rather\nslow and as it flew its\nhead was protruded\nforward.\n  R. Deane\n(in Waltham woods)\nHumming bird\n[margin]July 15, 1865[/margin]\n  Saw one, it was lighting\non a dead locust tree\nand after flying about\nsome bushes it disappeared\nin an elm tree. I suppose \nit was a Ruby throated\nbut was not near enough\nto tell.\n[margin]R. Deane[/margin]\n  Hawk\n[margin]July 16, 1865[/margin]\n  Saw one while riding in\nNewton its flight was very\nswift and it flew towards\nthe North west. I do not know\nwhat kind it was. R. Deane\n  Indigo birds\n[margin]July 16, 1865[/margin]\n  Saw and Heard a number of\nmales their flight much \nresembled that of the Blue bird.\n[margin]R. Deane[/margin]","33","",""
